"uid","article","citedjournal"
188,"Exploring a Gap between Australia and Japan in the Economic Valuation of Whale Conservation"," STATA J"
188,"Exploring a Gap between Australia and Japan in the Economic Valuation of Whale Conservation"," HEALTH ECON"
188,"Exploring a Gap between Australia and Japan in the Economic Valuation of Whale Conservation"," MAR POLICY"
188,"Exploring a Gap between Australia and Japan in the Economic Valuation of Whale Conservation"," IUCN RED LIST THREAT"
188,"Exploring a Gap between Australia and Japan in the Economic Valuation of Whale Conservation"," 2015 ANN REP"
188,"Exploring a Gap between Australia and Japan in the Economic Valuation of Whale Conservation"," TOT CATCH"
188,"Exploring a Gap between Australia and Japan in the Economic Valuation of Whale Conservation"," LAND ECON"
188,"Exploring a Gap between Australia and Japan in the Economic Valuation of Whale Conservation"," ECOL ECON"
188,"Exploring a Gap between Australia and Japan in the Economic Valuation of Whale Conservation"," REV ECON STAT"
188,"Exploring a Gap between Australia and Japan in the Economic Valuation of Whale Conservation"," REV ECON STAT"
188,"Exploring a Gap between Australia and Japan in the Economic Valuation of Whale Conservation"," FRONT MAR SCI"
188,"Exploring a Gap between Australia and Japan in the Economic Valuation of Whale Conservation"," MAR RESOUR ECON"
188,"Exploring a Gap between Australia and Japan in the Economic Valuation of Whale Conservation"," ENV EC POLICY STUD"
188,"Exploring a Gap between Australia and Japan in the Economic Valuation of Whale Conservation"," MARINE RESOURCE EC"
188,"Exploring a Gap between Australia and Japan in the Economic Valuation of Whale Conservation"," STATED CHOICE METHOD"
188,"Exploring a Gap between Australia and Japan in the Economic Valuation of Whale Conservation"," ENVIRON MANAGE"
188,"Exploring a Gap between Australia and Japan in the Economic Valuation of Whale Conservation"," ECOL ECON"
188,"Exploring a Gap between Australia and Japan in the Economic Valuation of Whale Conservation"," NATURE"
188,"Exploring a Gap between Australia and Japan in the Economic Valuation of Whale Conservation"," STATA J"
188,"Exploring a Gap between Australia and Japan in the Economic Valuation of Whale Conservation"," LAND ECON"
188,"Exploring a Gap between Australia and Japan in the Economic Valuation of Whale Conservation"," ECOL ECON"
188,"Exploring a Gap between Australia and Japan in the Economic Valuation of Whale Conservation"," ECOL ECON"
188,"Exploring a Gap between Australia and Japan in the Economic Valuation of Whale Conservation"," ECONOMIC VALUATION O"
188,"Exploring a Gap between Australia and Japan in the Economic Valuation of Whale Conservation"," LAND ECON"
188,"Exploring a Gap between Australia and Japan in the Economic Valuation of Whale Conservation"," ECOL ECON"
188,"Exploring a Gap between Australia and Japan in the Economic Valuation of Whale Conservation"," NATURE"
188,"Exploring a Gap between Australia and Japan in the Economic Valuation of Whale Conservation"," ECOL APPL"
188,"Exploring a Gap between Australia and Japan in the Economic Valuation of Whale Conservation"," DISCRETE CHOICE METH"
188,"Exploring a Gap between Australia and Japan in the Economic Valuation of Whale Conservation"," J CHOICE MODEL"
188,"Exploring a Gap between Australia and Japan in the Economic Valuation of Whale Conservation"," NATURE"
188,"Exploring a Gap between Australia and Japan in the Economic Valuation of Whale Conservation"," MAR POLICY"
188,"Exploring a Gap between Australia and Japan in the Economic Valuation of Whale Conservation"," J ENVIRON MANAGE"
188,"Exploring a Gap between Australia and Japan in the Economic Valuation of Whale Conservation"," J ENVIRON MANAGE"
188,"Exploring a Gap between Australia and Japan in the Economic Valuation of Whale Conservation"," Human Dimensions of Wildlife"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," 2 DIMENSIONAL EVALUA"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," ANNU REV RESOUR ECON"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," AM ECON J-ECON POLIC"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," AGR TECHNOLOGIES TRO"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," MOSTLY HARMLESS ECONOMETRICS: AN EMPIRICISTS COMPANION"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," ENVIRON DEV ECON"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," PLOS ONE"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," AM ECON REV"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," ENVIRON DEV ECON"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," CONSERV LETT"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," FOREST POLICY ECON"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," WORLD DEV"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," EVIDENCE BASE COMMUN"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," J AGR ECON"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," ENVIRON CONSERV"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," APPL METAANALYSIS SO"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," 296 IDS"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," CONSERV BIOL"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," BIOL CONSERV"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," INT J SUST DEV WORLD"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," CONSERV LETT"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," EC STUD INEQUAL SOC"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," ECOSYST SERV"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," ECOL ECON"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," INT REV ENVIRON RESO"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," PLOS ONE"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," ECOL ECON"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," ANNU REV ENV RESOUR"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," REV ENV ECON POLICY"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," PLOS BIOL"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," SCIENCE"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," PAYMENTS ECOSYSTEM S"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," EDUC RES"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," MODELING ORDERED CHO"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," J ENVIRON ECON MANAG"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," WORLD DEV"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," 19 ANN C EUR ASS ENV"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," BIOL CONSERV"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," WORLD DEV"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," OXFORD REV ECON POL"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," HDB POVERTY INEQUALI"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," ECOL ECON"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," ECOSYST SERV"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," METAANALYSIS CUMULAT"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," J ECON LIT"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," FIELD EXPT MALAWI"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," P NATL ACAD SCI USA"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," LAND USE POLICY"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," AM ECON J-APPL ECON"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," CASH CARBON RANDOMIZ"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," SCIENCE"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," AM ECON REV"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," WORLD DEV"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," HDB IMPACT EVALUATIO"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," INT J SUSTAIN DEV"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," ENVIRON DEV ECON"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," P NATL ACAD SCI USA"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," ECOL ECON"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," LAND USE POLICY"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," ENVIRON MANAGE"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," ECOL ECON"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," AGR ECON-BLACKWELL"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," AFR J EC REV"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," REGRESSION MODELS CA"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," EFFICIENCY BOISE FLO"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," EVALUATING PILOTED I"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," WORLD DEV"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," GLOBAL ENVIRON CHANG"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," OXFORD REV ECON POL"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," PAYMENTS ENV SERVICE"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," ECOL ECON"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," CONSERV LETT"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," ECOL ECON"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," CHIN RUR STAT YB 200"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," ENVIRON RESOUR ECON"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," METAANALYSIS ENV IMP"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," WORLD DEV"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," ECOL ECON"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," REV ENV ECON POLICY"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," PORT ECON J"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," 21 ANN C EUR ASS ENV"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," SCIENCE"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," LEARNING 20 YEARS PA"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," LOCAL EFFECTS PAYMEN"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," CAMPBELL SYSTEMATIC"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," GLOBAL ENVIRON CHANG"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," J ENVIRON ECON MANAG"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," EDUC RES"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," ECOL SOC"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," METAREGRESSION ANAL"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," EFFECT INTEGRATED CO"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," SOC NATUR RESOUR"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," PAYMENTS ENV SERVICE"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," AM J AGR ECON"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," ENVIRON DEV ECON"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," ECOL ECON"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," ENVIRON DEV ECON"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," ECOL ECON"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," ECOL ECON"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," CONSERV LETT"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," ECOL ECON"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," LAND ECON"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," P NATL ACAD SCI USA"
189,"Meta-Analysis of Livelihood Impacts of Payments for Environmental Services Programmes in Developing Countries"," ENVIRON DEV ECON"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," GOVT AIMS QUADRUPLE"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," J DEV STUD"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," J PUBLIC ECON"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," AFRICA"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," FOOD SECUR"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," NATURE CONSERVATION"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," ECOL ECON"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," J ECON INEQUAL"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," CURR OPIN ENV SUST"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," CURR OPIN ENV SUST"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," J DEV STUD"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," WORLD DEV"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," J DEV ECON"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," DR OP ENTR COC FARM"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," 45 COCOBOD"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," WORLD DEV"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," DEV PRACT"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," COFFEE ATLAS ETHIOPI"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," PLOS ONE"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," ENVIRON CONSERV"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," WORLD DEV"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," ECONOMET REV"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," WORLD DEV"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia",NA
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," WORLD DEV"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," GEOFORUM"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," WOM AGR CLOS GEND GA"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," SCIENCE"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," PHILOS T R SOC B"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," AGR ECON"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," WORLD DEV"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," AGR SYST"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," FUTURE SMALL FARMS P"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," GLOBAL ENVIRON CHANG"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," GLOBAL ENVIRON CHANG"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," REG ENVIRON CHANGE"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," CLIMATIC CHANGE"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," WORLD DEV"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," RETHINK INT DEV"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," WORLD DEV"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," QUALITATIVE DATA ANA"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," NAT PLANTS"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," AM ECON REV"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," J DEV STUD"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," ECOL ECON"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," PHILOS T R SOC B"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," ECON DEV CULT CHANGE"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," R LANG ENV STAT COMP"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," WORLD DEV"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," RURAL SOCIOL"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," ECOL SOC"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," ECOL ECON"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," SCI TOTAL ENVIRON"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," SEEING STATE CERTAIN"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," Q J ECON"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," TACKLING CHRONIC POV"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," CURR OPIN ENV SUST"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," CURR OPIN ENV SUST"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," FIELD CROP RES"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," CURR OPIN ENV SUST"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," WORLD DEV"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," WORLD DEV REP 2008 A"
190,"Understanding Poverty in Cash-crop Agro-forestry Systems: Evidence from Ghana and Ethiopia"," ECOL ECON"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," ENV TECHNOLOGIES GOV"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," INT J PROJ MANAG"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," NAT RES MANAG POLICY"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," TEMPO CO"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," ENERGITODAY"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," J I ECON"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," ECOL ECON"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," THIRD WORLD Q"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," REDD GROUND CASE BOO"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," ECOL SOC"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," CAMBRIDGES JUDGE BUS"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," INSTITUTIONAL WORK: ACTORS AND AGENCY IN INSTITUTIONAL STUDIES OF ORGANIZATIONS"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," ECOL ECON"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," PASCALIAN MEDITATION"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," LOGIC PRACTICE"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," LANGUAGE SYMBOLIC PO"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," STATE NOBILITY"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," OUTLINE THEORY PRACT"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," INVITATION REFLEXIVE"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," ECOLOGICAL EC SUSTAI"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," ECOL SOC"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," FOREST POLICY ECON"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," WORLD DEV"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," AM J AGR ECON"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," GUID SYST REV ENV MA"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," ECOL ECON"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," ECOL ECON"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," WORLD DEV"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," Journal of International Development"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter",NA
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," DEV BRICOLAGE RETHIN"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," ECOL ECON"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," ECONOMICA-NEW SER"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," J LAW ECON"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," RES SYNTHESIS METAAN"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," WORLD DEV"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," ECOL ECON"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," DEV CHANGE"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," ORGAN STUD"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," NATURES SERVICES SOC"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," FRONT ECOL ENVIRON"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," GLOBAL ENVIRON CHANG"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," AM SOCIOL REV"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," ECOL ECON"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," ACAD MANAGE J"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," ECOL ECON"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," LANDSCAPE URBAN PLAN"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," ECOL ECON"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," ECOL ECON"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," ECOL ECON"
191,"The Institutional Work of Payments for Ecosystem Services: Why the Mundane Should Matter"," THEORY FIELDS"
