"uid","article","citedjournal"
82,"Revealing the anaerobic acclimation of microbial community in a membrane bioreactor for coking wastewater treatment by Illumina Miseq sequencing"," APPL ENVIRON MICROB"
82,"Revealing the anaerobic acclimation of microbial community in a membrane bioreactor for coking wastewater treatment by Illumina Miseq sequencing"," J ENVIRON SCI-CHINA"
82,"Revealing the anaerobic acclimation of microbial community in a membrane bioreactor for coking wastewater treatment by Illumina Miseq sequencing"," ENVIRON MICROBIOL"
82,"Revealing the anaerobic acclimation of microbial community in a membrane bioreactor for coking wastewater treatment by Illumina Miseq sequencing"," [南京农业大学学报"
82,"Revealing the anaerobic acclimation of microbial community in a membrane bioreactor for coking wastewater treatment by Illumina Miseq sequencing"," P NATL ACAD SCI USA"
82,"Revealing the anaerobic acclimation of microbial community in a membrane bioreactor for coking wastewater treatment by Illumina Miseq sequencing"," APPL ENVIRON MICROB"
82,"Revealing the anaerobic acclimation of microbial community in a membrane bioreactor for coking wastewater treatment by Illumina Miseq sequencing"," PLOS ONE"
82,"Revealing the anaerobic acclimation of microbial community in a membrane bioreactor for coking wastewater treatment by Illumina Miseq sequencing"," WATER SCI TECHNOL"
82,"Revealing the anaerobic acclimation of microbial community in a membrane bioreactor for coking wastewater treatment by Illumina Miseq sequencing"," APPL MICROBIOL BIOT"
82,"Revealing the anaerobic acclimation of microbial community in a membrane bioreactor for coking wastewater treatment by Illumina Miseq sequencing"," DESALINATION"
82,"Revealing the anaerobic acclimation of microbial community in a membrane bioreactor for coking wastewater treatment by Illumina Miseq sequencing"," A VAN LEEUW J MICROB"
82,"Revealing the anaerobic acclimation of microbial community in a membrane bioreactor for coking wastewater treatment by Illumina Miseq sequencing"," PLOS ONE"
82,"Revealing the anaerobic acclimation of microbial community in a membrane bioreactor for coking wastewater treatment by Illumina Miseq sequencing"," FEMS MICROBIOL ECOL"
82,"Revealing the anaerobic acclimation of microbial community in a membrane bioreactor for coking wastewater treatment by Illumina Miseq sequencing"," BIODEGRADATION"
82,"Revealing the anaerobic acclimation of microbial community in a membrane bioreactor for coking wastewater treatment by Illumina Miseq sequencing"," APPL MICROBIOL BIOT"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," NATURE"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," TOXICOL APPL PHARM"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," NEUROTOXICOLOGY"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," CRIT REV EUKAR GENE"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," CHEM-BIOL INTERACT"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," J ALZHEIMERS DIS"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," TOXICOL SCI"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," P NATL ACAD SCI USA"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," IARC MONOGR EVAL CAR"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," BIOMARKERS"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," BIOCHEM PHARMACOL"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," NAT REV GENET"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," BBA-GENE REGUL MECH"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," MOL NEUROBIOL"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," HUM MOL GENET"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," TRENDS NEUROSCI"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," FEBS J"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," NEUROSCI LETT"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," DRUG METAB DISPOS"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," CANCER INVEST"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," NAT REV GENET"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," MOL VIS"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," CHEM-BIOL INTERACT"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," CANCER LETT"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," TOXICOLOGY"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," ONCOTARGET"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," METHODS"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," CELL MOL LIFE SCI"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," INT J BIOCHEM CELL B"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," NAT REV CARDIOL"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," INFLAMM BOWEL DIS"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," P NATL ACAD SCI USA"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," BBA-MOL BASIS DIS"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," OCCUP ENVIRON MED"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," GENES BRAIN BEHAV"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," NEUROSCIENCE"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," NATURE"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," IMMUNITY"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," BRAIN STRUCT FUNCT"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," J INTERF CYTOK RES"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," CURR OPIN PHARMACOL"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," PLOS ONE"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," TOXICOL SCI"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," ENVIRON HEALTH PERSP"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," ACTA NEUROPATHOL"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," CHEM-BIOL INTERACT"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," ENVIRON HEALTH PERSP"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," J MOL NEUROSCI"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," EXPERT OPIN DRUG SAF"
83,"Dioxin induces expression of hsa-miR-146b-5p in human neuroblastoma cells"," J NEUROCHEM"
84,"Are current Chinese national ambient air quality standards on 24-hour averages for particulate matter sufficient to protect public health?"," EPIDEMIOLOGY"
84,"Are current Chinese national ambient air quality standards on 24-hour averages for particulate matter sufficient to protect public health?"," J MED TOXICOL"
84,"Are current Chinese national ambient air quality standards on 24-hour averages for particulate matter sufficient to protect public health?"," THORAX"
84,"Are current Chinese national ambient air quality standards on 24-hour averages for particulate matter sufficient to protect public health?"," AIR QUAL ATMOS HLTH"
84,"Are current Chinese national ambient air quality standards on 24-hour averages for particulate matter sufficient to protect public health?"," J EXPO SCI ENV EPID"
84,"Are current Chinese national ambient air quality standards on 24-hour averages for particulate matter sufficient to protect public health?"," AM J EPIDEMIOL"
84,"Are current Chinese national ambient air quality standards on 24-hour averages for particulate matter sufficient to protect public health?"," ENVIRON HEALTH PERSP"
84,"Are current Chinese national ambient air quality standards on 24-hour averages for particulate matter sufficient to protect public health?"," ENVIRON HEALTH PERSP"
84,"Are current Chinese national ambient air quality standards on 24-hour averages for particulate matter sufficient to protect public health?"," NEW ENGL J MED"
84,"Are current Chinese national ambient air quality standards on 24-hour averages for particulate matter sufficient to protect public health?"," NEW ENGL J MED"
84,"Are current Chinese national ambient air quality standards on 24-hour averages for particulate matter sufficient to protect public health?"," BIOMETRICS"
84,"Are current Chinese national ambient air quality standards on 24-hour averages for particulate matter sufficient to protect public health?"," AIR QUAL STAND"
84,"Are current Chinese national ambient air quality standards on 24-hour averages for particulate matter sufficient to protect public health?"," AIR QUAL EUR 2012 RE"
84,"Are current Chinese national ambient air quality standards on 24-hour averages for particulate matter sufficient to protect public health?"," BMJ-BRIT MED J"
84,"Are current Chinese national ambient air quality standards on 24-hour averages for particulate matter sufficient to protect public health?"," J EXPO SCI ENV EPID"
84,"Are current Chinese national ambient air quality standards on 24-hour averages for particulate matter sufficient to protect public health?"," AM J EPIDEMIOL"
84,"Are current Chinese national ambient air quality standards on 24-hour averages for particulate matter sufficient to protect public health?"," Zhonghua Yu Fang Yi Xue Za Zhi"
84,"Are current Chinese national ambient air quality standards on 24-hour averages for particulate matter sufficient to protect public health?"," EPIDEMIOLOGY"
84,"Are current Chinese national ambient air quality standards on 24-hour averages for particulate matter sufficient to protect public health?"," AIR QUAL ATMOS HLTH"
84,"Are current Chinese national ambient air quality standards on 24-hour averages for particulate matter sufficient to protect public health?"," ENVIRON RES"
84,"Are current Chinese national ambient air quality standards on 24-hour averages for particulate matter sufficient to protect public health?"," 30952012 MEP GB"
84,"Are current Chinese national ambient air quality standards on 24-hour averages for particulate matter sufficient to protect public health?"," CHIN STAT YB 2016"
84,"Are current Chinese national ambient air quality standards on 24-hour averages for particulate matter sufficient to protect public health?"," ENVIRON HEALTH-GLOB"
84,"Are current Chinese national ambient air quality standards on 24-hour averages for particulate matter sufficient to protect public health?"," NEW ENGL J MED"
84,"Are current Chinese national ambient air quality standards on 24-hour averages for particulate matter sufficient to protect public health?"," ENVIRON HEALTH PERSP"
84,"Are current Chinese national ambient air quality standards on 24-hour averages for particulate matter sufficient to protect public health?"," ENVIRON HEALTH PERSP"
84,"Are current Chinese national ambient air quality standards on 24-hour averages for particulate matter sufficient to protect public health?"," ENVIRON INT"
84,"Are current Chinese national ambient air quality standards on 24-hour averages for particulate matter sufficient to protect public health?"," ENVIRON HEALTH PERSP"
84,"Are current Chinese national ambient air quality standards on 24-hour averages for particulate matter sufficient to protect public health?"," ENVIRON HEALTH PERSP"
84,"Are current Chinese national ambient air quality standards on 24-hour averages for particulate matter sufficient to protect public health?"," NAT AMB AIR QUAL STA"
84,"Are current Chinese national ambient air quality standards on 24-hour averages for particulate matter sufficient to protect public health?"," CLEV CLIN J MED"
84,"Are current Chinese national ambient air quality standards on 24-hour averages for particulate matter sufficient to protect public health?"," COMP QUANTIFICATION"
84,"Are current Chinese national ambient air quality standards on 24-hour averages for particulate matter sufficient to protect public health?"," MET AN TIM SER STUD"
84,"Are current Chinese national ambient air quality standards on 24-hour averages for particulate matter sufficient to protect public health?"," AIR QUAL GUID GLOB U"
84,"Are current Chinese national ambient air quality standards on 24-hour averages for particulate matter sufficient to protect public health?"," ENVIRON HEALTH PERSP"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," HAZARDOUS MAT WASTEW"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," NATURE"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," CHEM ENG J"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," ENVIRON SCI TECHNOL"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," NAT COMMUN"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," SEP SCI TECHNOL"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," J MATER CHEM A"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," CHEM COMMUN"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," CHEM PHYS CARBON"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," SPECTROCHIM ACTA A"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," ADV MATER"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," MICROPOR MESOPOR MAT"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," J HAZARD MATER"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," CARBON"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," J AM CHEM SOC"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," LANGMUIR"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," ENVIRON SCI TECHNOL"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," J COLLOID INTERF SCI"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," SEP PURIF TECHNOL"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," CHEM COMMUN"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," J SEP SCI"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," J COLLOID INTERF SCI"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," CHEM COMMUN"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," J AM CHEM SOC"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," ENVIRON SCI TECHNOL"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," CHEM ENG SCI"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," J CHEM TECHNOL BIOT"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," CHEM-EUR J"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," IND ENG CHEM RES"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," NAT ENERGY"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," J MEMBRANE SCI"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," NATURE"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," ADV ENERGY MATER"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," ENVIRON POLLUT"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," CHEM ENG J"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," J AM CHEM SOC"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," CARBON"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," WATER AIR SOIL POLL"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," CHEM MATER"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," WATER RES"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," ENVIRON SCI TECHNOL"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," ENVIRON SCI TECHNOL"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," J MEMBRANE SCI"
85,"""Effective adsorption of sulfamethoxazole, bisphenol A and methyl orange on nanoporous carbon derived from metal-organic frameworks"""," CHEM ENG J"
86,"""Elevated 8-oxo-7,8-dihydro-2 '-deoxyguanosine in genome of T24 bladder cancer cells induced by halobenzoquinones"""," ENVIRON SCI TECHNOL"
86,"""Elevated 8-oxo-7,8-dihydro-2 '-deoxyguanosine in genome of T24 bladder cancer cells induced by halobenzoquinones"""," USE TOXICOLOGICAL CH"
86,"""Elevated 8-oxo-7,8-dihydro-2 '-deoxyguanosine in genome of T24 bladder cancer cells induced by halobenzoquinones"""," TOXICOL APPL PHARM"
86,"""Elevated 8-oxo-7,8-dihydro-2 '-deoxyguanosine in genome of T24 bladder cancer cells induced by halobenzoquinones"""," ENVIRON SCI TECHNOL"
86,"""Elevated 8-oxo-7,8-dihydro-2 '-deoxyguanosine in genome of T24 bladder cancer cells induced by halobenzoquinones"""," DISINFECTION BY-PRODUCTS: RELEVANCE TO HUMAN HEALTH"
86,"""Elevated 8-oxo-7,8-dihydro-2 '-deoxyguanosine in genome of T24 bladder cancer cells induced by halobenzoquinones"""," ANAL CHEM"
86,"""Elevated 8-oxo-7,8-dihydro-2 '-deoxyguanosine in genome of T24 bladder cancer cells induced by halobenzoquinones"""," WATER RES"
86,"""Elevated 8-oxo-7,8-dihydro-2 '-deoxyguanosine in genome of T24 bladder cancer cells induced by halobenzoquinones"""," BMC PHARMACOL TOXICO"
86,"""Elevated 8-oxo-7,8-dihydro-2 '-deoxyguanosine in genome of T24 bladder cancer cells induced by halobenzoquinones"""," ENVIRON SCI TECHNOL"
86,"""Elevated 8-oxo-7,8-dihydro-2 '-deoxyguanosine in genome of T24 bladder cancer cells induced by halobenzoquinones"""," CHEM RES TOXICOL"
86,"""Elevated 8-oxo-7,8-dihydro-2 '-deoxyguanosine in genome of T24 bladder cancer cells induced by halobenzoquinones"""," TOXICOL SCI"
86,"""Elevated 8-oxo-7,8-dihydro-2 '-deoxyguanosine in genome of T24 bladder cancer cells induced by halobenzoquinones"""," CHEM RES TOXICOL"
86,"""Elevated 8-oxo-7,8-dihydro-2 '-deoxyguanosine in genome of T24 bladder cancer cells induced by halobenzoquinones"""," ONCOTARGET"
86,"""Elevated 8-oxo-7,8-dihydro-2 '-deoxyguanosine in genome of T24 bladder cancer cells induced by halobenzoquinones"""," Curr Drug Metab"
86,"""Elevated 8-oxo-7,8-dihydro-2 '-deoxyguanosine in genome of T24 bladder cancer cells induced by halobenzoquinones"""," EUR J CANCER"
86,"""Elevated 8-oxo-7,8-dihydro-2 '-deoxyguanosine in genome of T24 bladder cancer cells induced by halobenzoquinones"""," FREE RADICAL BIO MED"
86,"""Elevated 8-oxo-7,8-dihydro-2 '-deoxyguanosine in genome of T24 bladder cancer cells induced by halobenzoquinones"""," J ENVIRON SCI-CHINA"
86,"""Elevated 8-oxo-7,8-dihydro-2 '-deoxyguanosine in genome of T24 bladder cancer cells induced by halobenzoquinones"""," CHEM RES TOXICOL"
86,"""Elevated 8-oxo-7,8-dihydro-2 '-deoxyguanosine in genome of T24 bladder cancer cells induced by halobenzoquinones"""," ENVIRON SCI TECHNOL"
86,"""Elevated 8-oxo-7,8-dihydro-2 '-deoxyguanosine in genome of T24 bladder cancer cells induced by halobenzoquinones"""," MED SCI MONITOR"
86,"""Elevated 8-oxo-7,8-dihydro-2 '-deoxyguanosine in genome of T24 bladder cancer cells induced by halobenzoquinones"""," CHEM RES TOXICOL"
86,"""Elevated 8-oxo-7,8-dihydro-2 '-deoxyguanosine in genome of T24 bladder cancer cells induced by halobenzoquinones"""," CHEM RES TOXICOL"
86,"""Elevated 8-oxo-7,8-dihydro-2 '-deoxyguanosine in genome of T24 bladder cancer cells induced by halobenzoquinones"""," ENVIRON INT"
86,"""Elevated 8-oxo-7,8-dihydro-2 '-deoxyguanosine in genome of T24 bladder cancer cells induced by halobenzoquinones"""," SCI REP-UK"
86,"""Elevated 8-oxo-7,8-dihydro-2 '-deoxyguanosine in genome of T24 bladder cancer cells induced by halobenzoquinones"""," WATER RES"
86,"""Elevated 8-oxo-7,8-dihydro-2 '-deoxyguanosine in genome of T24 bladder cancer cells induced by halobenzoquinones"""," ANAL CHEM"
86,"""Elevated 8-oxo-7,8-dihydro-2 '-deoxyguanosine in genome of T24 bladder cancer cells induced by halobenzoquinones"""," P NATL ACAD SCI USA"
86,"""Elevated 8-oxo-7,8-dihydro-2 '-deoxyguanosine in genome of T24 bladder cancer cells induced by halobenzoquinones"""," CHEM RES TOXICOL"
86,"""Elevated 8-oxo-7,8-dihydro-2 '-deoxyguanosine in genome of T24 bladder cancer cells induced by halobenzoquinones"""," J HAZARD MATER"
87,"Fluorescence regional integration and differential fluorescence spectroscopy for analysis of structural characteristics and proton binding properties of fulvic acid sub-fractions",NA
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," LANGMUIR"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," LANGMUIR"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," CARBON"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," CARBON"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," CARBON"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," J COLLOID INTERF SCI"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," SPECTROCHIM ACTA B"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," CARBON"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," J SOL ENERG-T ASME"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," CARBON"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," FRONT ENV SCI ENG"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," CATAL TODAY"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," CARBON"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," J POWER SOURCES"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," CARBON"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," ENVIRON SCI POLLUT R"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," J ANAL APPL PYROL"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," SURF COAT TECH"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," INT J HYDROGEN ENERG"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," CARBON"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," THIN SOLID FILMS"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," THIN SOLID FILMS"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," SURF COAT TECH"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," SURF COAT TECH"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," APPL CATAL A-GEN"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," ENERGY TECHNOL-GER"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," FRONT CHEM SCI ENG"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," APPL SURF SCI"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," CARBON"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," J COLLOID INTERF SCI"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," PLASMA SCI TECHNOL"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," CARBON"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," MATERIALS"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," J PHYS CHEM C"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," J CATAL"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," Proceedings of the World Engineers' Convention 2004: Vol D"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," CARBON"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," APPL CATAL A-GEN"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," J IND ENG CHEM"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," PLASMA CHEM PLASMA P"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," CATAL TODAY"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," JPN J APPL PHYS 1"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," IND ENG CHEM PROD RD"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," J ELECTROSTAT"
