"uid","article","citedjournal"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," WORLD DEV"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," J PUBLIC HEALTH-UK"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," RISK SOC CRITICAL IS"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," NEW INDICATORS VULNE"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," INT J DISAST RISK RE"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," BUILDING RESILIENCE"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," AM BEHAV SCI"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," Prehosp Disaster Med"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," PSYCHOL HEALTH"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," WORLD RISK SOC"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," WHAT IS GLOBALIZATIO"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," J OCCUP ENVIRON MED"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," PASTOR CARE EDUC"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," SOCIOL PERSPECT"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," GLOBAL ENVIRON CHANG"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," J HEALTH SOC BEHAV"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," SOC FORCES"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," DISASTERS"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," J GEOPHYS RES-OCEANS"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," MAR ECOL PROG SER"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," FISH FISH"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," GLOBAL ENVIRON CHANG"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," SOC SCI RES"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," NOAA STATE COAST REP"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," PUBLIC OPIN QUART"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," SOC SCI QUART"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," WORLD DISASTERS REPO"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," INTERNET MAIL MIXED"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," J MARRIAGE FAM"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," SOCIOL QUART"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," POPUL ENVIRON"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," CONT SOCIAL PROBLEMS"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," J SOC ISSUES"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," SOC SCI MED"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," NAT HAZARDS"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," POPUL ENVIRON"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," AM J SOCIOL"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," DISASTER COMMUNICATI"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," HUM LINKS COAST DIS"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," BLUE COLLAR BAYOU LO"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," AM SOCIOL REV"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," RADIAT PROT DOSIM"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," LIV RISK GLOB REV DI"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," AUST J EMERG MANAG"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," AM SOCIOL REV"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," JAPANESE J RADIOLOGY"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," SOCIAL CAPITAL HLTH"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," WHAT IS DISASTER PER"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," INT J MASS EMERGENCI"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," SOCIAL STRUCTURE DIS"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," AM BEHAV SCI"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," INT J EMERG MANAG"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," J COMMUN HEALTH"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," SOC SCI MED"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," CHANG LANDSC"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," NAT HAZARDS"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," DEV PSYCHOPATHOL"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," SCIENCE"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," THESIS"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," INT J DISAST RISK RE"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," CRIMINOLOGY"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," SOC SCI MED"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," DIS PREVENT MANAGE"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," SOC VULN IND SOVI"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," DIRENAT IMP"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," RED COAST RISKS E GU"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," AM J COMMUN PSYCHOL"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," SOC WORK HEALTH CARE"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," CLIMATE CHANGE 2007"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," J HEALTH COMMUN"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," BIOSECUR BIOTERROR"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," SOC NAT RESOUR"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," DISAS PREVEN MANAGE"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," POPUL RES POLICY REV"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," NAT HAZARDS"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," DISASTERS"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," FACING UNEXPECTED DI"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," ASSESSING REPRESENTA"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," BOWLING ALONE AM DEC"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," ENCY SOCIOLOGY"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," ANNU REV SOCIOL"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," SCIENCE"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," AM J ORTHOPSYCHIAT"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," ETHNICALLY MARGINALI"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," AM SOCIOL REV"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," SCIENCE"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," DISASTER PREV MANAG"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," HDB DISASTER RES"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," FACING UNEXPECTED DI"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," UNISDR TERM DIS RISK"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," SOCIOL FORUM"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," J EXTREME EVENTS"
10,"Geographically distant social networks elevate perceived preparedness for coastal environmental threats"," RISK NATURAL HAZARDS"""
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," ECON GEOGR"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," BUILDING RESILIENCE"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," AM BEHAV SCI"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," ORG RISK WHAT HAPPEN"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," ANNU REV SOCIOL"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," POPUL ENVIRON"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," INT J DISAST RISK RE"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," AM SOCIOL REV"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," DISASTERS US FREQUEN"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," DISASTERS"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," SOC RES"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," DEMOGRAPHY"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," SOC SCI QUART"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," GLOBAL ENVIRON CHANG"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," SOCIOL SPECTRUM"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," MANAG RES REV"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," DISASTER PREVENTION"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," PLOS ONE"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," ADMIN SCI QUART"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," 344 U DEL DIS RES CT"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," ORG BEHAV DISASTER"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," SOC SCI RES"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," SOC FORCES"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," SOC FORCES"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," SOCIOL QUART"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," EVERYTHING ITS PATH"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," NAT HAZARDS"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," CHILDREN KATRINA"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," ANN AM ACAD POLIT SS"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," B AM METEOROL SOC"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," CRISIS CITIES DISAST"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," ANNU REV SOCIOL"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," BRIT J SOC WORK"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," SPAT HAZ EV LOSS DAT"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," SOC PROBL"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," SINGAP ECON REV"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," AM DUNKIRK WATERBONE"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," SOC NATUR RESOUR"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," SHOCK DOCTRINE RISE"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," HEAT WAVE SOCIAL AUT"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," AM SOCIOL REV"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," NAT HAZARDS"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," NAT HAZARDS"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," ANNU REV SOCIOL"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," HDB DISASTER RES"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," INT J MASS EMERGENCI"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," AM J COMMUN PSYCHOL"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," J ASIAN ECON"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," SOC FORCES"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," POPUL RES POLICY REV"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," AM SOCIOL REV"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," SOC FORCES"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," VULNERABILITY CITIES"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," GROWTH CHANGE"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," SOCIOL FORUM"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," GLOBAL ENVIRON CHANG"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," BOWLING ALONE COLLAP"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," ORG STRESS"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," ANNU REV SOCIOL"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," SOCIOL SPECTRUM"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," SOCIOL INQ"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," RISK HAZARDS CRISIS"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," ANN AM ACAD POLIT SS"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," DEFENSIVE ENV DYNAMI"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," J SOCIOECONOMICS"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," NAT HAZARDS"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," NAT HAZARDS"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," SOC INDIC RES"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," PARADISE BUILT HELL"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," J FAM BUS STRATEG"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," J FAM ECON ISS"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," J CONTING CRISIS MAN"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," ANNU REV ENV RESOUR"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," SOCIAL ROOTS RISK PR"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," ANNU REV SOCIOL"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," SOC SCI QUART"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," ENV HAZARDS"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," SOC SCI RES"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," SOC SCI QUART"
11,"""Disasters, local organizations, and poverty in the USA, 1998 to 2015"""," ACAD MANAG ANN"
12,"""The impact of industrial oil development on a protected area landscape: demographic and social change at Murchison Falls Conservation Area, Uganda""",NA
13,"An exploration of intergenerational differences in wilderness values"," BEG NAT WILD PRES SY"
13,"An exploration of intergenerational differences in wilderness values"," MULTIPLE VALUES WILD"
13,"An exploration of intergenerational differences in wilderness values"," SYMBOLIC INTERACTION"
13,"An exploration of intergenerational differences in wilderness values"," Journal of Agricultural and Applied Economics"
13,"An exploration of intergenerational differences in wilderness values"," CONTINUED WILDERNESS"
13,"An exploration of intergenerational differences in wilderness values"," WILDERNESS CIRCUMPOL"
13,"An exploration of intergenerational differences in wilderness values"," CONFIRMATORY FACTOR"
13,"An exploration of intergenerational differences in wilderness values"," INT J WILDERNESS"
13,"An exploration of intergenerational differences in wilderness values"," MULTIPLE VALUES WILD"
13,"An exploration of intergenerational differences in wilderness values"," INT J WILDERNESS"
13,"An exploration of intergenerational differences in wilderness values"," PLANNING HIGHER ED"
13,"An exploration of intergenerational differences in wilderness values"," SOC SCI QUART"
13,"An exploration of intergenerational differences in wilderness values"," ENVIRON COMMUN"
13,"An exploration of intergenerational differences in wilderness values"," ANNU REV SOCIOL"
13,"An exploration of intergenerational differences in wilderness values"," RULES SOCIOLOGICAL M"
13,"An exploration of intergenerational differences in wilderness values"," ECON LETT"
13,"An exploration of intergenerational differences in wilderness values"," AM J SOCIOL"
13,"An exploration of intergenerational differences in wilderness values"," SOC NATUR RESOUR"
13,"An exploration of intergenerational differences in wilderness values"," EDUC PSYCHOL MEAS"
13,"An exploration of intergenerational differences in wilderness values"," SOC NATUR RESOUR"
13,"An exploration of intergenerational differences in wilderness values"," URBAN SOCIAL GEOGRAP"
13,"An exploration of intergenerational differences in wilderness values"," ORGAN RES METHODS"
13,"An exploration of intergenerational differences in wilderness values"," TEENS TECHNOLOGY FRI"
13,"An exploration of intergenerational differences in wilderness values"," LAST CHILD WOODS SAV"
13,"An exploration of intergenerational differences in wilderness values"," MULTILEVEL MODELING"
13,"An exploration of intergenerational differences in wilderness values"," SOC NATUR RESOUR"
13,"An exploration of intergenerational differences in wilderness values"," POPUL ENVIRON"
13,"An exploration of intergenerational differences in wilderness values"," BACK NATURE IMPACT N"
13,"An exploration of intergenerational differences in wilderness values"," SCI TOTAL ENVIRON"
13,"An exploration of intergenerational differences in wilderness values"," RANK EST 2008 TABL 5"
13,"An exploration of intergenerational differences in wilderness values"," TOXMAP ENV HLTH MAPS"
13,"An exploration of intergenerational differences in wilderness values"," INTERAGENCY NATL SUR"
13,"An exploration of intergenerational differences in wilderness values"," GEND WILDN"
13,"An exploration of intergenerational differences in wilderness values"," STAT ENV LIT PLANS"
13,"An exploration of intergenerational differences in wilderness values"," AM J SOCIOL"
13,"An exploration of intergenerational differences in wilderness values"," MIDW US ASS INF SYST"
13,"An exploration of intergenerational differences in wilderness values"," INT J WILDERNESS"
13,"An exploration of intergenerational differences in wilderness values"," CENTURY DELINEATING"
13,"An exploration of intergenerational differences in wilderness values"," AM SOCIOL REV"
13,"An exploration of intergenerational differences in wilderness values"," CURR SOCIOL"
13,"An exploration of intergenerational differences in wilderness values"," INT J WILDERNESS"
13,"An exploration of intergenerational differences in wilderness values"," MULTIPLE VALUES WILD"
13,"An exploration of intergenerational differences in wilderness values"," ENV TRENDS       JUN"
13,"An exploration of intergenerational differences in wilderness values"," SOC NATUR RESOUR"
13,"An exploration of intergenerational differences in wilderness values"," 58 COL STAT U DEP HU"
13,"An exploration of intergenerational differences in wilderness values"," GEN SOCIAL SURVEY"
13,"An exploration of intergenerational differences in wilderness values"," J PERS SOC PSYCHOL"
13,"An exploration of intergenerational differences in wilderness values"," 2011 NAT SURV FISH H"
13,"An exploration of intergenerational differences in wilderness values"," TABLE 4 POPULATION 1"
13,"An exploration of intergenerational differences in wilderness values"," AM COMM SURV 2008 3"
13,"An exploration of intergenerational differences in wilderness values"," FAQ WHAT PERC US POP"
13,"An exploration of intergenerational differences in wilderness values"," TABL A 2 PERC PEOPL"
13,"An exploration of intergenerational differences in wilderness values"," NATL WILDERNESS PRES"
13,"An exploration of intergenerational differences in wilderness values"," YOUTUBE         0421"
13,"An exploration of intergenerational differences in wilderness values"," ORGAN SCI"
13,"An exploration of intergenerational differences in wilderness values"," HEALTH POLICY PLANN"
13,"An exploration of intergenerational differences in wilderness values"," LEISURE SCI"
13,"An exploration of intergenerational differences in wilderness values"," SCI STEWARDSHIP PROT"
13,"An exploration of intergenerational differences in wilderness values"," INT J WILDERNESS"
13,"An exploration of intergenerational differences in wilderness values"," ENVIRON BEHAV"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," MIGRATION DEV"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," ENV FORCED MIGRATION"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," FOR MIGR GLOB ENV CH"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," POPUL ENVIRON"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," POPUL ENVIRON"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," CLIMATE CHANGE 2014: IMPACTS"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," NATURE"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," DISENTANGLING MIGRAT"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," SCI AM"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," SCIENCE"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," AUST GEOGR"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," LAND USE POLICY"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," GLOB COMP SAF ORD RE"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," GLOB COMP REF ZER DR"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," 252 QUEEN MARY U LON"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," 2722018 QUEEN MAR U"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," PLEDGES 2011 MINISTE"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," MAINTENANCE INT PEAC"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," IPCC 1 ASSESSMENT RE"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," SE ASIAN J SOCIAL SC"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," MIGRATION DEV ENV"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," GLOBAL ENVIRON CHANG"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," ENV MIGR PORT KNOWL"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," TOOLB PLANN REL PROT"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," SYNTHESIS REPORT"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," RES HB INT LAW"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," IOM MIGRATION RES SE"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," WATER MIGRATION FAR"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," 07615 U MICH I SOC R"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," REFUGE"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," LONG WAY GO IRREGULA"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," PHILOS T R SOC B"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," PROT AG PEOPL DISPL"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," CONTRIBUTION WORKING"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," STRAT FRAM 2016 2019"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," ENVIRONMENT"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," SPACES VULNERABILITY"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," CONTROL ADAPT FLEE F"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," NAT CLIM CHANGE"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," PNAS"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," IDENTIFYING EMERGING"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," INT J REFUG LAW"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," FCCCCP20076"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," FCCCSBI20117"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," C PART BAL ACT PLAN"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," WORKPL TASK FORC DIS"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," FCCCAWGLCA201014"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," FCCC INFORMAL 84 GE"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," UNHCR TREAT SER"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," UNHCR TREAT SER"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," C INT PROT REF CENTR"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," UNHCR TREAT SER"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," NAT HAZARDS"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," CLIM DEV"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," GLOBAL ENVIRON CHANG"
