"uid","article","citedjournal"
18,"Understanding Input and Output Legitimacy of Environmental Policymaking in The Gulf Cooperation Council States"," POLITICAL DUTCH DIS"
18,"Understanding Input and Output Legitimacy of Environmental Policymaking in The Gulf Cooperation Council States"," J EUR PUBLIC POLICY"
18,"Understanding Input and Output Legitimacy of Environmental Policymaking in The Gulf Cooperation Council States"," INT J MIDDLE E STUD"
18,"Understanding Input and Output Legitimacy of Environmental Policymaking in The Gulf Cooperation Council States"," RENTIER STATE"
18,"Understanding Input and Output Legitimacy of Environmental Policymaking in The Gulf Cooperation Council States"," RESOURCES BLESSED DI"
18,"Understanding Input and Output Legitimacy of Environmental Policymaking in The Gulf Cooperation Council States"," GULF MONARCHIES CLIM"
18,"Understanding Input and Output Legitimacy of Environmental Policymaking in The Gulf Cooperation Council States"," SEARCH LEGITIMACY PO"
18,"Understanding Input and Output Legitimacy of Environmental Policymaking in The Gulf Cooperation Council States"," 982 M PLANCK I GES"
18,"Understanding Input and Output Legitimacy of Environmental Policymaking in The Gulf Cooperation Council States"," FOREST POLICY ECON"
18,"Understanding Input and Output Legitimacy of Environmental Policymaking in The Gulf Cooperation Council States"," CLIMATE CHANGE HUMAN"
18,"Understanding Input and Output Legitimacy of Environmental Policymaking in The Gulf Cooperation Council States"," IDEOLOGY SOCIAL THEO"
18,"Understanding Input and Output Legitimacy of Environmental Policymaking in The Gulf Cooperation Council States"," POLITICAL CHANGE ARA"
18,"Understanding Input and Output Legitimacy of Environmental Policymaking in The Gulf Cooperation Council States"," CORR PERC IND 2015"
18,"Understanding Input and Output Legitimacy of Environmental Policymaking in The Gulf Cooperation Council States"," ANT GLOSS"
18,"Understanding Input and Output Legitimacy of Environmental Policymaking in The Gulf Cooperation Council States"," COMP POLIT STUD"
18,"Understanding Input and Output Legitimacy of Environmental Policymaking in The Gulf Cooperation Council States"," J EUR INTEGR"
18,"Understanding Input and Output Legitimacy of Environmental Policymaking in The Gulf Cooperation Council States"," J ENVIRON PLANN MAN"
18,"Understanding Input and Output Legitimacy of Environmental Policymaking in The Gulf Cooperation Council States"," WORLDW GOV IND 2016"
18,"Understanding Input and Output Legitimacy of Environmental Policymaking in The Gulf Cooperation Council States"," J DEMOCR"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," J CLEAN PROD"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," C AGR AG EN"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," J ENVIRON PSYCHOL"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," ENVIRON BEHAV"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," WATER INT"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," ANNU REV ENV RESOUR"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," HDB ENV SOCIOLOGY"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," SOCIOL SCI"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," ANN REP OBS POL AG"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," ANN REP OBS POL AG"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," DOES IMPR IRR TECHN"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," GLOBAL ENVIRON CHANG"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," CLIM POLICY"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," TRUST GOVERNANCE"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," SUSTAINABILITY-BASEL"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," WATER-SUI"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," CLIM POLICY"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," REV INT SOCIOL"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," EC AND 2004 2013"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," CREATING PUBLIC VALU"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," SOC SCI QUART"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," J ENVIRON PSYCHOL"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," ANDALUCIA MEDIO AMBI"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," ANNU REV POLIT SCI"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," REV OBSERVATORIO MED"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," MEM PLAN HIDR DEM HI"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," PLAN NAC REG HOR 200"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," WATER EC SPAIN"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," Environmental Policy and Governance"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," DISAFFECTED DEMOCRAC"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," AUST J PUBL ADMIN"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," GOBERNANZA HOY 10 TE"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," WAT GOV IN"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," WATER-SUI"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," ENVIRON POLICY GOV"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," EFECTOS CRISIS EC DE"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," DISAFFECTED DEMOCRAC"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," REV ESP INVESTIG SOC"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," SOC SCI QUART"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," WATER RESOUR RES"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," WIT T ECOLOGY ENV"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," CUADERNOS GEOGRAFICO"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," GEOFORUM"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," J ENVIRON PSYCHOL"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," AUST J PUBL ADMIN"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," SOC NATUR RESOUR"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," J SOC ISSUES"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," AM REV PUBLIC ADM"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," WATER RESOUR MANAG"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," ANN ASSOC AM GEOGR"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," LIQUID POWER CONTEST"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," WORLD DEV"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," ENVIRON POLICY GOV"
19,"The role played by environmental concern and institutional trust in changing public preferences for water management"," J SOC ISSUES"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," THESIS"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," J POLIT"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," CASE STUDIES THEORY"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," POLIT VIERTELJAHR"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," ZEIT"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," J COMMON MARK STUD"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," J EUROPEAN INTEGRATI"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," 7224107 COUNC EUR UN"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," EUR FOREIGN AFFAIRS"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," DAILY MAIL"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," EUS GREEN DYNAMISM D"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," TRANSTATE WORKING PA"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," ECOSEUP200812"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," J EUR PUBLIC POLICY"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," COM95689 EUR COMM"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," D00295302 EUR COMM"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," WORK DOC POSS EC REQ"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," SEC2009327 EUR COMM"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," MEMO09368 EUR COMM"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," S00334201 EUR COMM"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," EUS DECISION TRAPS C"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," J EUR PUBLIC POLICY"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," EU COMMITTEES SOCIAL"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," CASE STUDY RES PRINC"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," JCMS-J COMMON MARK S"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," POLICY MAKING DIVERS"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," ZWEITE GRO KOALITION"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," DEBATING DEMOCRATIC"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," INT ORGAN"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," J EUR PUBLIC POLICY"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," J EUROPEAN INTEGRATI"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," ANTIDUMPING WTO EU C"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," REGULATING EUROPE"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," POLICY STUD J"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," J EUR PUBLIC POLICY"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," ENVIRON POLICY GOV"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," NEW CLIMATE POLICIES"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," NEW CLIMATE POLICIES"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," J EUR PUBLIC POLICY"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," DAC GUID POV RED"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," J COMMON MARK STUD"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," W EUROPEAN POLITICS"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," LOGIC COMP SOCIAL IN"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," GOV OPPOS"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," EUROPEAN UNION NEGOT"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," MPIFG WORKING PAPER"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," GOVERNING EUROPE EFF"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," GAMES REAL ACTORS PL"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," EUROPEAN COMMISSION"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," 2009ETER069 VIT"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," PHASE OUT INCANDESCE"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," CAR LINES"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," ENV POLICY EUROPEAN"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," YB EUROPEAN LAW"
20,"Policy coherence by subterfuge? Arenas and compromise-building in the European Union's energy efficiency policy"," POLITICAL EC GOVT RE"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," Progress in Development Studies"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," EPIDEMIOL REV"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," ENVIRON SCI POLICY"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," EVALUATING ENV LOSSE"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," CONSERV LETT"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," WATER-SUI"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," RISK SOC CRITICAL IS"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," RETHINKING GOVERNANC"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," ANN GLOBAL CLIMATE C"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," CONSERV BIOL"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," ENVIRON PLANN C"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," REGIONAL GOVERNANCE"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," GOVT GOVERNANCE STAT"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," S AFR GEOGR J"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," ENVIRON POLICY GOV"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," NAT HAZARD EARTH SYS"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," DELFT CLUSTER PUBLIC"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," J WATER LAW"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," COOPERATIVE ENV GOVE"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," INT J WATER GOVERNAN"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," WATER RESOUR MANAG"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," WATER-SUI"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," ENV GOVERNANCE GLOBA"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," THEORY METHODS POLIT"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," POLITICS OF RIVER BASIN ORGANISATIONS: COALITIONS"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," ENV GOV"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," INT SOC SCI J"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," NAT CLIM CHANGE"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," REGUL GOV"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," EARTH SYST GOV PEOPL"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," MEASURING VULNERABIL"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," ANNU REV ENV RESOUR"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," HUM SEC CLIM CHANG I"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," MULTILEVEL GOVERNANC"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," P INT ASS HYDROL SCI"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," ECOL SOC"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," REG ENVIRON CHANGE"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," WATER RISK MANAGEMEN"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," ENVIRON SCI POLICY"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," ECOL ECON"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," RESILIENCE"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," AMBIO"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," TEC BACKGROUND PAPER"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," NAT HAZARDS REV"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," INT SOC SCI J"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," HYDROLOG SCI J"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," ANNU REV ENV RESOUR"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," ENVIRON SCI POLICY"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," 1152 WMO"
21,"Flood Governance: A multiple country comparison of stakeholder perceptions and aspirations"," ENVIRON POLICY GOV"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," REASONS RATIONALIZAT"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," FOREST POLICY ECON"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," WILDFIRE READER CENT"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," INTERDISCIPLINARY ST"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," ECOL SOC"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," WIRES CLIM CHANGE"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," DECENTERED THEORY GO"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," THEORY METHODS POLIT"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," ROLE IDEAS POLITICAL"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," Community bushfire safety"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," ADAPTING CLIMATE CHA"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," FLAMMABLE AUSTR FIRE"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," POLICY STUD J"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," POLITICS EVIDENCE BA"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," FLOODS"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," ANNU REV ENV RESOUR"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," SYSTEM FAILURE WHY G"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," REPRESENTATIVE EXPER"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," DEV BRICOLAGE RETHIN"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," MAKING PUBLIC POLICY"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," ENVIRON SCI POLICY"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," GLOBAL ENVIRON CHANG"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," RESEARCH HANDBOOK ON CLIMATE GOVERNANCE"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," WIRES CLIM CHANGE"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," GLOBAL ENVIRON CHANG"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," POWER WORDS INT RELA"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," CRITICAL POLITICAL E"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," NAT HAZARDS"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," CONSTITUTION SOC OUT"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," WIRES CLIM CHANGE"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," GLOBAL ENVIRON CHANG"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," DELIBERATIVE POLICY"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," COMP POLIT"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," ORG ENV"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," OXFORD HDB POLITICAL"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," PERSPECTIVES POLITIC"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," J ENVIRON POL PLAN"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," POLICY STUD-UK"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," GOVERNANCE PROBLEMS"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," GLOBAL ENVIRON CHANG"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," ECOL SOC"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," TECHNOL SOC"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," RISK ANAL"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," P NATL ACAD SCI USA"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," REFLEXIVE GOVERNANCE FOR SUSTAINABLE DEVELOPMENT"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," ENVIRON PLANN C"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," DEMOCRATIZATION"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," DYNAMIC SUSTAINABILI"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," MEASURING VULNERABIL"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," ENVIRON SCI POLICY"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," ECOL SOC"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," ANNU REV ENV RESOUR"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," GLOBAL ENVIRON CHANG"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," THEORY METHODS POLIT"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," REDISCOVERING I ORG"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," PATHWAY SUSTAIN"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," POLICY POLIT"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," PROG HUM GEOG"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," UNDERSTANDING INSTITUTIONAL DIVERSITY"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," PMPA SEM POL IS REAL"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," GLOBAL ENVIRON CHANG"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," GLOBAL ENVIRON CHANG"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," ENVIRON INNOV SOC TR"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," GLOBAL ENVIRON CHANG"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," ADAPTATION TO CLIMATE CHANGE: FROM RESILIENCE TO TRANSFORMATION"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," ENVIRON PLANN A"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," ENVIRON POLIT"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," HONEST BROKER MAKING"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," NEW I ORG ANAL"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," CROP PASTURE SCI"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," NAT CLIM CHANGE"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," ENVIRON SCI POLICY"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," J ORGAN CHANGE MANAG"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," ANTHR STATE READER"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," POLICY CHANGE LEARNI"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," ENVIRON SCI POLICY"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," ENVIRON SCI POLICY"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," HDB CRITICAL POLICY"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," FUTURES EUROPEAN CAP"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," ANNU REV POLIT SCI"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," BRIT J POLIT INT REL"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," EUR POLIT SCI REV"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," I ORG"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," SCI TECHNOL HUM VAL"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," PATHWAY SUSTAIN"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," ENERGY RES SOC SCI"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," POLICY PARADOX ART P"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," J ENVIRON PLANN MAN"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," ECOL SOC"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," REFLEXIVE GOVERNANCE FOR SUSTAINABLE DEVELOPMENT"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," MEANING ACTION INTER"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," GEOFORUM"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," PUBLIC ADMIN REV"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," AMBIO"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," HYDROBIOLOGIA"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," RISK NATURAL HAZARDS"
22,"A discursive-institutional perspective on transformative governance: A case from a fire management policy sector"," GLOBAL ENVIRON CHANG"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," J EUR PUBLIC POLICY"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," ACAD MANAG ANN"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," AGENDAS INSTABILITY"
