"uid1","article","citedjournal"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," ENVIRON RES LETT"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," P 9 INT C PERM FAIRB"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," ENVIRON RES LETT"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," J GEOPHYS RES-ATMOS"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," NAT GEOSCI"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," BIOGEOCHEMISTRY"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," J GEOL"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," BIOGEOSCIENCES"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," LIMNOL OCEANOGR"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," J HYDROL"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," REMOTE SENS-BASEL"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," J HYDROL"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," INTRO GEOGRAPHIC INF"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," J GEOPHYS RES-BIOGEO"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," ENVIRON RES LETT"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," International Journal of Environmental Studies"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," International Journal of Environmental Studies"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," [Криосфера Земли"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," GLOBAL CHANGE BIOL"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," GLOBAL BIOGEOCHEM CY"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," KRIOSFERA ZEMLI"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," QUATERNARY SCI REV"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," BIOGEOSCIENCES"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," LIMNOL OCEANOGR"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," J HYDROL"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," CHEM GEOL"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," BIOGEOSCIENCES"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," CRYOSPHERE"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," SCI TOTAL ENVIRON"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," BIOGEOSCIENCES"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," LIMNOL OCEANOGR"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," NAT COMMUN"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," EARTH SYST SCI DATA"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," INT J REMOTE SENS"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," EARTHS CRYOSPHERE"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," ANN LIMNOL-INT J LIM"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," BIOGEOCHEMISTRY"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," ENVIRON RES LETT"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," ENVIRON RES LETT"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," J GEOPHYS RES-BIOGEO"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," BIOGEOSCIENCES"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," BIOGEOSCIENCES"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," BIOGEOCHEMISTRY THER"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," GEOCHIM COSMOCHIM AC"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," STUDY EARTH SPACE"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," PERMAFROST DISTRIBUT"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," IZV ATMOS OCEAN PHY+"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," MOD PROB EARTH REMOT"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," KRIOSFERAZEMLI"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," ATMOS OCEAN OPT"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," B TOMSK POLITECH U"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," WATER-SUI"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," KRIOSFERA ZEMLI"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," ENVIRON RES LETT"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," BIOGEOSCIENCES"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," ECOSCIENCE"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," NATURE"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," TELLUS B"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," CAN J FISH AQUAT SCI"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," J GEOPHYS RES-BIOGEO"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," ENVIRON RES LETT"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," BIOGEOSCIENCES"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," GEOPHYS RES LETT"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," BIOGEOSCIENCES"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," REGIONAL ENV CHANGES"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," BIOGEOCHEMISTRY"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," PERMAFROST PERIGLAC"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," SCIENCE"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," ECOL APPL"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," J ADV MODEL EARTH SY"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," J GEOPHYS RES-BIOGEO"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," ENVIRON RES LETT"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," BIOGEOSCIENCES"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," LIMNOL OCEANOGR"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," NAT CLIM CHANGE"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," GEOPHYS RES LETT"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," [Доклады Академии наук"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," NATURE"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," PHILOS T R SOC A"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," MAR CHEM"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," NAT GEOSCI"
243,"Minor contribution of small thaw ponds to the pools of carbon and methane in the inland waters of the permafrost-affected part of the Western Siberian Lowland"," REMOTE SENS ENVIRON"
244,"Strategies for near-term scale-up of cellulosic biofuel production using sorghum and crop residues in the US"," ECOL APPL"
244,"Strategies for near-term scale-up of cellulosic biofuel production using sorghum and crop residues in the US"," RENEWABLE FUEL STAND"
244,"Strategies for near-term scale-up of cellulosic biofuel production using sorghum and crop residues in the US"," BIOTECHNOL BIOFUELS"
244,"Strategies for near-term scale-up of cellulosic biofuel production using sorghum and crop residues in the US"," BIOMASS BIOENERG"
244,"Strategies for near-term scale-up of cellulosic biofuel production using sorghum and crop residues in the US"," BIOFUEL BIOPROD BIOR"
244,"Strategies for near-term scale-up of cellulosic biofuel production using sorghum and crop residues in the US"," SCIENCE"
244,"Strategies for near-term scale-up of cellulosic biofuel production using sorghum and crop residues in the US"," BIOMASS BIOENERG"
244,"Strategies for near-term scale-up of cellulosic biofuel production using sorghum and crop residues in the US"," Applied Statistics"
244,"Strategies for near-term scale-up of cellulosic biofuel production using sorghum and crop residues in the US"," J AIR WASTE MANAGE"
244,"Strategies for near-term scale-up of cellulosic biofuel production using sorghum and crop residues in the US"," PROCESS DESIGN EC BI"
244,"Strategies for near-term scale-up of cellulosic biofuel production using sorghum and crop residues in the US"," AM J AGR ECON"
244,"Strategies for near-term scale-up of cellulosic biofuel production using sorghum and crop residues in the US"," STATE FOOD AGR 2009"
244,"Strategies for near-term scale-up of cellulosic biofuel production using sorghum and crop residues in the US"," BIOFUEL BIOPROD BIOR"
244,"Strategies for near-term scale-up of cellulosic biofuel production using sorghum and crop residues in the US"," ACS SUSTAIN CHEM ENG"
244,"Strategies for near-term scale-up of cellulosic biofuel production using sorghum and crop residues in the US"," POLYSYS MODELING FRA"
244,"Strategies for near-term scale-up of cellulosic biofuel production using sorghum and crop residues in the US"," ETH BIOR LOC"
244,"Strategies for near-term scale-up of cellulosic biofuel production using sorghum and crop residues in the US"," PLOS ONE"
244,"Strategies for near-term scale-up of cellulosic biofuel production using sorghum and crop residues in the US"," ENVIRON RES LETT"
244,"Strategies for near-term scale-up of cellulosic biofuel production using sorghum and crop residues in the US"," ENERG POLICY"
244,"Strategies for near-term scale-up of cellulosic biofuel production using sorghum and crop residues in the US"," CROPSCAPE CROPL DAT"
244,"Strategies for near-term scale-up of cellulosic biofuel production using sorghum and crop residues in the US"," TIGER SHAP"
244,"Strategies for near-term scale-up of cellulosic biofuel production using sorghum and crop residues in the US"," EC AV FEEDST"
244,"Strategies for near-term scale-up of cellulosic biofuel production using sorghum and crop residues in the US"," ANN EN OUTL 2017 PRO"
244,"Strategies for near-term scale-up of cellulosic biofuel production using sorghum and crop residues in the US"," REN ALT FUELS"
244,"Strategies for near-term scale-up of cellulosic biofuel production using sorghum and crop residues in the US"," NAT LAND COV DAT"
244,"Strategies for near-term scale-up of cellulosic biofuel production using sorghum and crop residues in the US"," ENVIRON RES LETT"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," BIOL CONSERV"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," ENVIRON RES LETT"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," ECOSYSTEMS"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," ENVIRON REV"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," LANDSCAPE ECOL"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," FRONT ECOL ENVIRON"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure",NA
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," ENVIRON RES LETT"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," GLOBAL CHANGE BIOL"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," J ECOL"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," AMBIO"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," J GEOPHYS RES-BIOGEO"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," NAT EC FRAM CAN"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," ENVIRON RES LETT"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," GLOBAL CHANGE BIOL"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," GLOB FOR RES ASS 200"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," ENVIRON RES LETT"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," ECOSYSTEMS"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," GLOBAL CHANGE BIOL"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," ECOLOGY"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," CARBON MANAG"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," NEW PHYTOL"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," GLOBAL ECOL BIOGEOGR"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," ECOL LETT"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," ENVIRON MONIT ASSESS"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," J REMOTE SENS"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," INT J APPL EARTH OBS"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," INT J DIGIT EARTH"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," REMOTE SENS ENVIRON"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," GLOBAL ECOL BIOGEOGR"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," P SILVILLASER 2011 C"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," REMOTE SENS ENVIRON"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," REMOTE SENS ENVIRON"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," REMOTE SENS ENVIRON"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," ECOSPHERE"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," PROG PHYS GEOG"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," GLOBAL CHANGE BIOL"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," J MAMMAL"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," THESIS"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," ENVIRON RES LETT"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," REMOTE SENS ENVIRON"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," REMOTE SENS ENVIRON"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," J VEG SCI"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," POLAR REC"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," J BIOGEOGR"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," J AM STAT ASSOC"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," ENVIRON RES LETT"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," ENVIRON RES LETT"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," CAN J REMOTE SENS"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," REMOTE SENS ENVIRON"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," GLOBAL CHANGE BIOL"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," CAN J REMOTE SENS"
245,"Evidence of vegetation greening at alpine treeline ecotones: three decades of Landsat spectral trends informed by lidar-derived vertical structure"," ECOL APPL"
246,"Global predictability of temperature extremes"," MATURITAS"
246,"Global predictability of temperature extremes"," SCI TOTAL ENVIRON"
246,"Global predictability of temperature extremes"," ENVIRON RES"
246,"Global predictability of temperature extremes"," WEATHER FORECAST"
246,"Global predictability of temperature extremes"," EUR J PUBLIC HEALTH"
246,"Global predictability of temperature extremes"," FORECAST VERIFICATIO"
246,"Global predictability of temperature extremes"," LANCET"
246,"Global predictability of temperature extremes"," CTR INT EARTH SCI IN"
246,"Global predictability of temperature extremes"," NAT HAZARD EARTH SYS"
246,"Global predictability of temperature extremes"," HUM COST WEATH REL D"
246,"Global predictability of temperature extremes"," Policy Polit Nurs Pract"
246,"Global predictability of temperature extremes"," NAT HAZARD EARTH SYS"
246,"Global predictability of temperature extremes"," J INDIAN GEOPHYS UNI"
246,"Global predictability of temperature extremes"," B AM METEOROL SOC"
246,"Global predictability of temperature extremes"," J CLIMATE"
246,"Global predictability of temperature extremes"," B AM METEOROL SOC"
246,"Global predictability of temperature extremes"," INT J ENV RES PUB HE"
246,"Global predictability of temperature extremes"," LANCET"
246,"Global predictability of temperature extremes"," MANAGING RISKS EXTRE"
246,"Global predictability of temperature extremes"," J CLIMATE"
246,"Global predictability of temperature extremes"," Lancet Planet Health"
246,"Global predictability of temperature extremes"," INT J EPIDEMIOL"
246,"Global predictability of temperature extremes"," INT ARCH OCC ENV HEA"
246,"Global predictability of temperature extremes"," LANCET"
246,"Global predictability of temperature extremes"," B AM METEOROL SOC"
246,"Global predictability of temperature extremes"," CLIMATIC CHANGE"
246,"Global predictability of temperature extremes"," ECMWF TECH MEMO"
246,"Global predictability of temperature extremes"," LANCET"
246,"Global predictability of temperature extremes"," B AM METEOROL SOC"
246,"Global predictability of temperature extremes"," INT J EPIDEMIOL"
246,"Global predictability of temperature extremes"," ENVIRON HEALTH PERSP"
246,"Global predictability of temperature extremes"," ENVIRON HEALTH PERSP"
246,"Global predictability of temperature extremes"," AM J PREV MED"
246,"Global predictability of temperature extremes"," IFRC WORLD DIS REP F"
246,"Global predictability of temperature extremes"," INFLUENZA OTHER RESP"
246,"Global predictability of temperature extremes"," HEAT WAVE SOCIAL AUT"
246,"Global predictability of temperature extremes"," GEOPHYS RES LETT"
246,"Global predictability of temperature extremes"," HEAT WAVES MORBIDITY"
246,"Global predictability of temperature extremes"," INT J BIOMETEOROL"
246,"Global predictability of temperature extremes"," Q J ROY METEOR SOC"
246,"Global predictability of temperature extremes"," J APPL METEOROL CLIM"
246,"Global predictability of temperature extremes"," ATMOS SCI LETT"
246,"Global predictability of temperature extremes"," HEATW PLAN ENGL"
246,"Global predictability of temperature extremes"," J CLIMATE"
246,"Global predictability of temperature extremes"," SCI REP"
246,"Global predictability of temperature extremes"," ENVIRON HEALTH PERSP"
246,"Global predictability of temperature extremes"," CLIM RISK EARL WARN"
246,"Global predictability of temperature extremes"," OCCUP ENVIRON MED"
246,"Global predictability of temperature extremes"," BMC BIOINFORMATICS"
246,"Global predictability of temperature extremes"," FRAMEWORK ACTION PLA"
246,"Global predictability of temperature extremes"," ENVIRON HEALTH PERSP"
246,"Global predictability of temperature extremes"," Q J ROY METEOR SOC"
246,"Global predictability of temperature extremes"," INT J BIOMETEOROL"
246,"Global predictability of temperature extremes"," INT J PUBLIC HEALTH"
246,"Global predictability of temperature extremes"," ENVIRON INT"
246,"Global predictability of temperature extremes"," AM J PUBLIC HEALTH"
246,"Global predictability of temperature extremes"," ENVIRON PLANN A"
246,"Global predictability of temperature extremes"," V11"
247,"Have human activities changed the frequencies of absolute extreme temperatures in eastern China?"," J GEOPHYS RES-ATMOS"
247,"Have human activities changed the frequencies of absolute extreme temperatures in eastern China?"," CLIM DYNAM"
247,"Have human activities changed the frequencies of absolute extreme temperatures in eastern China?"," ENVIRON RES"
247,"Have human activities changed the frequencies of absolute extreme temperatures in eastern China?"," EPIDEMIOL REV"
247,"Have human activities changed the frequencies of absolute extreme temperatures in eastern China?"," J CLIMATE"
247,"Have human activities changed the frequencies of absolute extreme temperatures in eastern China?"," GEOPHYS RES LETT"
247,"Have human activities changed the frequencies of absolute extreme temperatures in eastern China?"," CLIM DYNAM"
247,"Have human activities changed the frequencies of absolute extreme temperatures in eastern China?"," GEOPHYS RES LETT"
247,"Have human activities changed the frequencies of absolute extreme temperatures in eastern China?"," J CLIMATE"
247,"Have human activities changed the frequencies of absolute extreme temperatures in eastern China?"," MANAGING RISKS EXTRE"
247,"Have human activities changed the frequencies of absolute extreme temperatures in eastern China?"," J CLIMATE"
247,"Have human activities changed the frequencies of absolute extreme temperatures in eastern China?",NA
247,"Have human activities changed the frequencies of absolute extreme temperatures in eastern China?"," ATMOS OCEAN SCI LETT"
247,"Have human activities changed the frequencies of absolute extreme temperatures in eastern China?"," CLIM DYNAM"
247,"Have human activities changed the frequencies of absolute extreme temperatures in eastern China?"," NATURE"
247,"Have human activities changed the frequencies of absolute extreme temperatures in eastern China?"," J CLIMATE"
247,"Have human activities changed the frequencies of absolute extreme temperatures in eastern China?"," J GEOPHYS RES-ATMOS"
247,"Have human activities changed the frequencies of absolute extreme temperatures in eastern China?"," J METEOROL RES-PRC"
247,"Have human activities changed the frequencies of absolute extreme temperatures in eastern China?"," ATMOS OCEAN SCI LETT"
247,"Have human activities changed the frequencies of absolute extreme temperatures in eastern China?"," GEOPHYS RES LETT"
247,"Have human activities changed the frequencies of absolute extreme temperatures in eastern China?"," GEOPHYS RES LETT"
247,"Have human activities changed the frequencies of absolute extreme temperatures in eastern China?"," J CLIMATE"
247,"Have human activities changed the frequencies of absolute extreme temperatures in eastern China?"," B AM METEOROL SOC"
247,"Have human activities changed the frequencies of absolute extreme temperatures in eastern China?"," J METEOROL RES-PRC"
247,"Have human activities changed the frequencies of absolute extreme temperatures in eastern China?"," CLIM DYNAM"
247,"Have human activities changed the frequencies of absolute extreme temperatures in eastern China?"," CLIM DYNAM"
247,"Have human activities changed the frequencies of absolute extreme temperatures in eastern China?"," NATURE"
247,"Have human activities changed the frequencies of absolute extreme temperatures in eastern China?"," WIRES CLIM CHANGE"
