"uid1","article","citedjournal"
79,"FLEGT: Another 'forestry fad'?"," FOR LAW ENF GOV TRAD"
79,"FLEGT: Another 'forestry fad'?"," WHAT IS VOL PARTN AG"
79,"FLEGT: Another 'forestry fad'?"," WHER WE WORK"
79,"FLEGT: Another 'forestry fad'?"," WHATS SO SPEC VPAS"
79,"FLEGT: Another 'forestry fad'?"," FAO EU FLEGT PROGR"
79,"FLEGT: Another 'forestry fad'?"," Ecologist"
79,"FLEGT: Another 'forestry fad'?"," CONSERV BIOL"
79,"FLEGT: Another 'forestry fad'?"," CONSERV BIOL"
79,"FLEGT: Another 'forestry fad'?"," FOR POLICY EC"
79,"FLEGT: Another 'forestry fad'?"," LAND USE POLICY"
79,"FLEGT: Another 'forestry fad'?"," 3 FLEGT"
79,"FLEGT: Another 'forestry fad'?"," ILL LOGG REL TIMB TR"
79,"FLEGT: Another 'forestry fad'?"," FOREST POLICY ECON"
79,"FLEGT: Another 'forestry fad'?"," WILL IMPROVE GOVT DE"
79,"FLEGT: Another 'forestry fad'?"," WORLD DEV"
79,"FLEGT: Another 'forestry fad'?"," RENTING LEGALITY FLE"
79,"FLEGT: Another 'forestry fad'?"," ENVIRON SCI POLICY"
79,"FLEGT: Another 'forestry fad'?"," ENVIRON SCI POLICY"
79,"FLEGT: Another 'forestry fad'?"," DEV CHANGE"
79,"FLEGT: Another 'forestry fad'?"," FORESTS"
79,"FLEGT: Another 'forestry fad'?"," GLOBAL ENVIRON CHANG"
79,"FLEGT: Another 'forestry fad'?"," IMPOSING LEGALITY HE"
79,"FLEGT: Another 'forestry fad'?"," INT C ILL LOGG LEG V"
79,"FLEGT: Another 'forestry fad'?"," WIND CHANGE BLOWING"
79,"FLEGT: Another 'forestry fad'?"," REGUL GOV"
79,"FLEGT: Another 'forestry fad'?"," THESIS"
79,"FLEGT: Another 'forestry fad'?"," CONSERV BIOL"
79,"FLEGT: Another 'forestry fad'?"," SOC NATUR RESOUR"
79,"FLEGT: Another 'forestry fad'?"," WHY FORESTS WHY NOW"
79,"FLEGT: Another 'forestry fad'?"," FOREST POLICY ECON"
79,"FLEGT: Another 'forestry fad'?"," EV EU FLEGT ACT PLAN"
79,"FLEGT: Another 'forestry fad'?"," FOREST POLICY ECON"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," ACTION CONTROL COGNI"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," ECOL SOC"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," CASES ON THE DIFFUSION AND ADOPTION OF SUSTAINABLE DEVELOPMENT PRACTICES"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," GEOFORUM"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," CARIBBEAN GEOGR"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," INT ORGAN"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," SOCIAL CONSTRUCTION"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," GLOBAL ENVIRON CHANG"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," CLIMATIC CHANGE"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," APPL GEOGR"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," CLIMATIC CHANGE"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," THINKING REASONING T"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," HDB EMERGENT METHODS"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," CLIMATIC CHANGE"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," PLAN THEORY PRACT"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," REG ENVIRON CHANGE"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," GLOBAL ENVIRON CHANG"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," ANN ASSOC AM GEOGR"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," MESSAGE SOCIAL PSYCH"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," INVITATION SOCIAL CO"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," J CONSUM CULT"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," CLIM POLICY"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," NAT CLIM CHANGE"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," BMC PUBLIC HEALTH"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," P NATL ACAD SCI USA"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," GLOBAL ENVIRON POLIT"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," CLIMATIC CHANGE"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," PSYCHOL GENDER"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," OXFORD HDB QUALITATI"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," CLIMATE CHANGE 2014: IMPACTS"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," SCI ADV"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," CLIMATE CHANGE 2014: IMPACTS"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," REG ENVIRON CHANGE"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," WIRES CLIM CHANGE"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," ATTITUDE STRUCTURE F"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," W INDIAN MED J"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," SCI PROGRESS-UK"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," REG ENVIRON CHANGE"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," REG ENVIRON CHANGE"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," MITIG ADAPT STRAT GL"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," J ENERGY NAT RESO LA"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," REG ENVIRON CHANGE"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," GEOFORUM"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," ENVIRON DEV SUSTAIN"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," GLOBAL ENVIRON CHANG"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," COUNSELING PSYCHOTHE"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," OXFORD HDB QUALITATI"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," ANNU REV ENV RESOUR"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," ATTITUDES ATTITUDE C"
80,"""Knowledge, attitudes and practices of climate adaptation actors towards resilience and transformation in a 1.5 degrees C world"""," TURN HEAT CONFRONTIN"""
81,"The role of scientific expertise in local adaptation to projected sea level rise",NA
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," LAK CHAD BAS SUST DE"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," PROGR REH STRENGTHEN"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," AFR UN LCBC SIGN AGR"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," COMM 489 AU PEAC SEC"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," WAT CHART LAK CHAD B"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," HDB EMERGENT METHODS"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," WIRES WATER"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," PEACE REV"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," GLOBAL ENVIRON CHANG"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," CLIMATE CHANGE 2014: IMPACTS"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," POLIT GEOGR"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," GLOBAL ENVIRON CHANG"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," WATER POLICY"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," POLIT GEOGR"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," WATER CONFLICT INCOR"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," REV INT NATL POLICIE"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," AFR SUPR REG AD CLIM"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," POLIT GEOGR"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," WAT CLIM DEV PROGR C"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," CLIMATE CHANGE WATER"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," NAT CLIM CHANGE"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," WATER SCI TECHNOL"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," RES REPORT"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," POLIT GEOGR"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," CONFLICT MANAG PEACE"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," ENVIRON SCI POLICY"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," CLIMATIC CHANGE"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," 10 UNUEHS"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," ENVIRON SCI POLICY"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," LAK CHAD BAS COMM MA"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," LAK CHAD BAS VIS 202"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," PROJ HIGHL LAK CHAD"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," MAST PLAN DEV ENV SO"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," WATER ALTERN"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," ENVIRON SCI POLICY"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," INT J WATER GOV"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," WEATHERING STORM OPT"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," LAKE CHAD DEV CLIMAT"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," GLOBAL ENVIRON CHANG"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," INT SOIL WATER CONSE"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," LOCAL ENVIRON"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," LAKE CHAD EXPERIENCE"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," REG ENVIRON CHANGE"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," AMBIO"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," PROG DEV STUD"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," WATER INT"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," Lakes & Reservoirs Research and Management"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," NEW CLIMATE PEACE TA"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," Z AUSLANDISCHES OFFE"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," STRAT ACT PROGR LAK"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," INT J HUM RIGHTS"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," SAVING LAKE CHAD ANA"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," REG ENVIRON CHANGE"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," WATER POLICY"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," ENV CHANGE SECURITY"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," INT J WATER RESOUR D"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," WORLD DEV"
82,"""Integrating climate adaptation, water governance and conflict management policies in lake riparian zones: Insights from African drylands"""," GEOPOLITICS"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," HUM SECUR"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," GLOBAL ENVIRON CHANG"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," CLIMATE CHANGE DROUG"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems",NA
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," WOR BANK WORK PAPER"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," WATER ENERGY FOOD SE"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," ENV IMPACTS MEGACITI"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," CURR OPIN ENV SUST"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," AM SOCIOL REV"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," 1 TRIER U WATERPOWER"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," U DENV WATER REV"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," WAT AMST"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," BOULD CLIM COMM"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," URBAN PLANET KNOWLED"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," GLOBAL ENVIRON CHANG"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," MILLENNIUM-J INT ST"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," SECUR DIALOGUE"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," VERGE NEW WATER SCAR"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," MACROSCALE WATER SCA"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," CLIMATE CHANGE 2014: IMPACTS"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," INT SPECT"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," ANNU REV ENV RESOUR"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," ANNU REV ECOL EVOL S"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," CENT CLEAN AIR POLIC"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," SCIENCE"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," WATER POLICY"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," J COMP POLICY ANAL"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," STOCKH ENV I STOCKH"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," NEW YORK DAILY NEWS"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," GEOPHYS RES LETT"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," GEOFORUM"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," STRUGGLE SECURITY DI"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," ECOL SOC"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," HUMANITY MOVE UNLOCK"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," CURR OPIN ENV SUST"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," ENVIRON URBAN"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," ANTIPODE"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," WATER ALTERN"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," FLOODS BOULDER STUDY"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," WORLD DEV"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," NY TIMES"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," NY WORLD"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," J WATER CLIM CHANGE"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," INFR PROD SAV 1 TRIL"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," ECOL INDIC"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems",NA
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," SCI TOTAL ENVIRON"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," AFRICA CLIMATE CHANG"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," RENEW SUST ENERG REV"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," STRONG MOR RES NEW Y"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," P NATL ACAD SCI USA"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," SECUR DIALOGUE"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," IEEE T POWER SYST"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," PROG HUM GEOG"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," PLANET RISK"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," ACCR GHAN CIT VULN F"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," J HYDROMETEOROL"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," RISK GOVERNANCE COPI"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," CLIMATE CHANGE 2014: IMPACTS"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," IEEE CONTR SYST MAG"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," CLIMTATIC CHANGE"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," CITIES GLOBAL GOVERN"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," NAT CLIM CHANGE"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," CURR OPIN ENV SUST"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," PLAN THEOR"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," J COAST CONSERV"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," ADAPTING CLIMATE CHA"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," NATURE"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," YEAR SANDY FOOD FUEL"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," URBAN GEOGR"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," ENVIRON URBAN"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," ANNU REV ENV RESOUR"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," WIRES WATER"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," WORLD DEV"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," WATER INT"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," ENV SCI"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," WALL STR J"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," CAMB REV INT AFF"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," WATER ALTERN"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," DIALOGUE"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," HUM MOV UNL TRANSF P"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," HUFFINGTON POST"
83,"From risk to WEF security in the city: The influence of interdependent infrastructural systems"," QUEST ENERGY SECURIT"""
84,"The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom"," BIOGEOSCIENCES"
84,"The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom"," ECOL LETT"
84,"The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom"," MAR ECOL PROG SER"
84,"The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom"," BIOGEOSCIENCES"
84,"The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom"," BIOGEOSCIENCES"
84,"The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom"," J EXP MAR BIOL ECOL"
84,"The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom"," LIMNOL OCEANOGR"
84,"The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom"," CHEMOSPHERE"
84,"The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom"," J MARINE SYST"
84,"The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom"," MAR ENVIRON RES"
84,"The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom"," NATURE"
84,"The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom"," J EXP MAR BIOL ECOL"
84,"The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom"," OCEANOGRAPHY"
84,"The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom"," ENVIRON RES LETT"
84,"The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom"," ANIM BEHAV"
84,"The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom"," PICES SPECIAL PUBLIC"
84,"The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom"," MAR POLLUT BULL"
84,"The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom"," ANNU REV MAR SCI"
84,"The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom"," AQUAT BIOL"
84,"The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom"," ESTUAR COAST"
84,"The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom"," MAR ECOL PROG SER"
84,"The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom"," ICES J MAR SCI"
84,"The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom"," INP OUTP MULT STUD U"
84,"The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom"," YB 2010 FISH AQ STAT"
84,"The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom"," FISH FISH"
84,"The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom"," J STRUCT BIOL"
84,"The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom"," BIOGEOSCIENCES"
84,"The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom"," GEOPHYS RES LETT"
84,"The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom"," AQUAT TOXICOL"
84,"The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom"," MAR ECOL PROG SER"
84,"The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom"," MAR ECOL PROG SER"
84,"The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom"," NATURE"
84,"The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom"," COMP BIOCHEM PHYS D"
84,"The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom"," OCEANS REP"
84,"The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom"," BIOGEOSCIENCES"
84,"The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom"," ECOLOGY"
84,"The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom"," GEOCHEM GEOPHY GEOSY"
84,"The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom"," ESTUAR COAST SHELF S"
84,"The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom"," AQUAT TOXICOL"
84,"The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom"," FISH SHELLFISH IMMUN"
84,"The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom"," MAR BIOL"
84,"The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom"," THE GREEN BOOK"
84,"The economic impacts of ocean acidification on shellfish fisheries and aquaculture in the United Kingdom"," CLIMATE CHANGE 2001"
