"uid1","article","citedjournal"
21,"Avian species-area relationships indicate that towns are not different from natural areas",NA
21,"Avian species-area relationships indicate that towns are not different from natural areas"," BIOL J LINN SOC"
21,"Avian species-area relationships indicate that towns are not different from natural areas"," P45"
21,"Avian species-area relationships indicate that towns are not different from natural areas"," GLOBAL ECOL BIOGEOGR"
21,"Avian species-area relationships indicate that towns are not different from natural areas"," ECOGRAPHY"
21,"Avian species-area relationships indicate that towns are not different from natural areas"," SPECIES DIVERSITY SP"
21,"Avian species-area relationships indicate that towns are not different from natural areas"," ACTA ORNITHOL"
21,"Avian species-area relationships indicate that towns are not different from natural areas"," CAN J ZOOL"
21,"Avian species-area relationships indicate that towns are not different from natural areas"," J BIOGEOGR"
22,"Islands: balancing development and sustainability?"," J INT DEV"
22,"Islands: balancing development and sustainability?"," ENVIRON CONSERV"
22,"Islands: balancing development and sustainability?"," MAR POLICY"
22,"Islands: balancing development and sustainability?"," SHIMA"
22,"Islands: balancing development and sustainability?"," INT J CULT TOUR HOSP"
22,"Islands: balancing development and sustainability?"," Seductions of place: geographical perspectives on globalization and touristed landscapes"
22,"Islands: balancing development and sustainability?"," ISL STUD J"
22,"Islands: balancing development and sustainability?"," SUSTAINABILITY INDIC"
22,"Islands: balancing development and sustainability?"," SUSTAINABLE DEV ENVI"
22,"Islands: balancing development and sustainability?"," AMBIO"
22,"Islands: balancing development and sustainability?"," MAR POLICY"
22,"Islands: balancing development and sustainability?"," PAC VIEWPOINT"
22,"Islands: balancing development and sustainability?"," Journal of Sustainable Tourism"
22,"Islands: balancing development and sustainability?"," J SUSTAIN TOUR"
22,"Islands: balancing development and sustainability?"," J POLIT ECOL"
22,"Islands: balancing development and sustainability?"," SUSTAIN DEV"
22,"Islands: balancing development and sustainability?"," DEFINING SUSTAINABLE"
22,"Islands: balancing development and sustainability?"," J SUSTAIN TOUR"
22,"Islands: balancing development and sustainability?"," SCI CONSERVATION GAL"
22,"Islands: balancing development and sustainability?"," ETHNOLOGY"
22,"Islands: balancing development and sustainability?"," THESIS"
22,"Islands: balancing development and sustainability?"," CLIM DEV"
22,"Islands: balancing development and sustainability?"," J INT DEV"
22,"Islands: balancing development and sustainability?"," GLOBAL ENVIRON CHANG"
22,"Islands: balancing development and sustainability?"," LEISURE STUD"
22,"Islands: balancing development and sustainability?"," PRACTICE SUSTAINABLE"
22,"Islands: balancing development and sustainability?"," J ROY ANTHROPOL INST"
22,"Islands: balancing development and sustainability?"," SHIMA"
22,"Islands: balancing development and sustainability?"," SUSTAINABILITY-BASEL"
22,"Islands: balancing development and sustainability?"," NAT RESOUR FORUM"
22,"Islands: balancing development and sustainability?"," INT J URBAN REGIONAL"
22,"Islands: balancing development and sustainability?"," RESOURCES DEV POLITI"
22,"Islands: balancing development and sustainability?"," ISLANDS RISK ENV EC"
22,"Islands: balancing development and sustainability?"," J ETHN MIGR STUD"
22,"Islands: balancing development and sustainability?"," CONTEMP PACIFIC"
22,"Islands: balancing development and sustainability?"," ASIA PAC VIEWP"
22,"Islands: balancing development and sustainability?"," ISL STUD J"
22,"Islands: balancing development and sustainability?"," GLOB SOC"
22,"Islands: balancing development and sustainability?"," REG ENVIRON CHANGE"
22,"Islands: balancing development and sustainability?"," CONTEMP PACIFIC"
22,"Islands: balancing development and sustainability?"," AUST GEOGR"
22,"Islands: balancing development and sustainability?"," CONTEMP GEOGR LEIS T"
22,"Islands: balancing development and sustainability?"," SUSTAINABILITY-BASEL"
22,"Islands: balancing development and sustainability?"," PARTICIPATION NEW TY"
22,"Islands: balancing development and sustainability?"," PAC REV"
22,"Islands: balancing development and sustainability?"," GLOBAL ENVIRON CHANG"
22,"Islands: balancing development and sustainability?"," SCOT GEOGR J"
22,"Islands: balancing development and sustainability?"," HUM ORGAN"
22,"Islands: balancing development and sustainability?"," J DESTINATION MARKET"
22,"Islands: balancing development and sustainability?"," J ENVIRON PLANN MAN"
22,"Islands: balancing development and sustainability?"," COLLAPSE SOC CHOOSE"
22,"Islands: balancing development and sustainability?"," AMBIO"
22,"Islands: balancing development and sustainability?"," ASIA PAC J TOUR RES"
22,"Islands: balancing development and sustainability?"," RESOURCES-BASEL"
22,"Islands: balancing development and sustainability?"," GOVERNANCE"
22,"Islands: balancing development and sustainability?"," FOREIGN POLICY"
22,"Islands: balancing development and sustainability?"," SUSTAINABILITY-BASEL"
22,"Islands: balancing development and sustainability?"," ECOL SOC"
22,"Islands: balancing development and sustainability?"," ENVIRON SCI POLICY"
22,"Islands: balancing development and sustainability?"," HUM ORGAN"
22,"Islands: balancing development and sustainability?"," LINKING CONSERVATION"
22,"Islands: balancing development and sustainability?"," GLOBALIZATIONS"
22,"Islands: balancing development and sustainability?"," ASIA PACIFIC J ANTHR"
22,"Islands: balancing development and sustainability?"," ANNU REV ENV RESOUR"
22,"Islands: balancing development and sustainability?"," SUSTAIN SCI"
22,"Islands: balancing development and sustainability?"," J SUSTAIN TOUR"
22,"Islands: balancing development and sustainability?"," GLOBAL ENVIRON POLIT"
22,"Islands: balancing development and sustainability?"," SUSTAINABILITY"
22,"Islands: balancing development and sustainability?"," ISL STUD J"
22,"Islands: balancing development and sustainability?"," TOURISM AND DEVELOPMENT IN TROPICAL ISLANDS: POLITICAL ECOLOGY PERSPECTIVES"
22,"Islands: balancing development and sustainability?"," J SUSTAIN TOUR"
22,"Islands: balancing development and sustainability?"," ECOL SOC"
22,"Islands: balancing development and sustainability?"," ENVIRON PLANN A"
22,"Islands: balancing development and sustainability?"," AREA"
22,"Islands: balancing development and sustainability?"," TRADE PERFORMANCE SM"
22,"Islands: balancing development and sustainability?"," GLOBALIZATIONS"
22,"Islands: balancing development and sustainability?"," REG STUD MAR SCI"
22,"Islands: balancing development and sustainability?"," POLITICS ENV DISCOUR"
22,"Islands: balancing development and sustainability?"," BACKPACKER TOURISM E"
22,"Islands: balancing development and sustainability?"," PAC VIEWPOINT"
22,"Islands: balancing development and sustainability?"," J SUSTAIN TOUR"
22,"Islands: balancing development and sustainability?"," SUSTAINABLE DEV SMAL"
22,"Islands: balancing development and sustainability?"," J POLIT ECOL"
22,"Islands: balancing development and sustainability?"," SUSTAIN DEV"
22,"Islands: balancing development and sustainability?"," LAND USE POLICY"
22,"Islands: balancing development and sustainability?"," Journal of Ecotourism"
22,"Islands: balancing development and sustainability?"," ECOL ECON"
22,"Islands: balancing development and sustainability?"," POLIT GEOGR"
22,"Islands: balancing development and sustainability?"," BIOL CONSERV"
22,"Islands: balancing development and sustainability?"," ENVIRON CONSERV"
22,"Islands: balancing development and sustainability?"," CONSERV LETT"
22,"Islands: balancing development and sustainability?"," OCEAN COAST MANAGE"
22,"Islands: balancing development and sustainability?"," ISLAND SOC ARCHAEOLO"
22,"Islands: balancing development and sustainability?"," ENVIRON PLANN A"
22,"Islands: balancing development and sustainability?"," ANN TOURISM RES"
22,"Islands: balancing development and sustainability?"," ROUTL PAC RIM GEOGR"
22,"Islands: balancing development and sustainability?"," SUSTAINABLE DEV SMAL"
22,"Islands: balancing development and sustainability?"," MAR POLICY"
22,"Islands: balancing development and sustainability?"," ECOSYST SERV"
22,"Islands: balancing development and sustainability?"," CONSERV SOC"
22,"Islands: balancing development and sustainability?"," ENVIRON HAZARDS-UK"
22,"Islands: balancing development and sustainability?"," GLOBAL ENVIRON CHANG"
22,"Islands: balancing development and sustainability?"," ENVIRON MANAGE"
22,"Islands: balancing development and sustainability?"," Journal of Ecotourism"
22,"Islands: balancing development and sustainability?"," POLICY SCI"
22,"Islands: balancing development and sustainability?"," CONSERV SOC"
22,"Islands: balancing development and sustainability?"," TOURING PACIFIC CULTURES"
22,"Islands: balancing development and sustainability?"," ENVIRON PLANN D"
22,"Islands: balancing development and sustainability?"," SHIMA"
22,"Islands: balancing development and sustainability?"," J SUSTAIN TOUR"
22,"Islands: balancing development and sustainability?"," REV SOC ECON"
22,"Islands: balancing development and sustainability?"," Journal of Ecotourism"
22,"Islands: balancing development and sustainability?"," ECOL SOC"
22,"Islands: balancing development and sustainability?"," ETHNOHISTORY"
22,"Islands: balancing development and sustainability?"," LOCAL ENVIRON"
22,"Islands: balancing development and sustainability?"," SINGAPORE J TROPICAL"
22,"Islands: balancing development and sustainability?"," LOCAL ENVIRON"
22,"Islands: balancing development and sustainability?"," SUSTAINABILITY-BASEL"
22,"Islands: balancing development and sustainability?"," NAT RESOUR FORUM"
22,"Islands: balancing development and sustainability?"," J DESTIN MARK MANAGE"
22,"Islands: balancing development and sustainability?"," ENVIRON CONSERV"
22,"Islands: balancing development and sustainability?"," INTERNATIONAL HANDBOOK OF POLITICAL ECOLOGY"
22,"Islands: balancing development and sustainability?"," CONSERV LETT"
22,"Islands: balancing development and sustainability?"," TOURISM MANAGE"
22,"Islands: balancing development and sustainability?"," OCEAN COAST MANAGE"
22,"Islands: balancing development and sustainability?"," CORAL REEFS"
22,"Islands: balancing development and sustainability?"," ECOL SOC"
22,"Islands: balancing development and sustainability?"," ENVIRON POLICY GOV"
22,"Islands: balancing development and sustainability?"," ECOL ECON"
22,"Islands: balancing development and sustainability?"," GEOFORUM"
22,"Islands: balancing development and sustainability?"," ECOL INDIC"
22,"Islands: balancing development and sustainability?"," AUST GEOGR"
22,"Islands: balancing development and sustainability?"," BALI CULTURAL TOURIS"
22,"Islands: balancing development and sustainability?"," J SUSTAIN TOUR"
22,"Islands: balancing development and sustainability?"," OCEAN COAST MANAGE"
22,"Islands: balancing development and sustainability?"," TOURISM PLANNING DEV"
22,"Islands: balancing development and sustainability?"," J DESTIN MARK MANAGE"
22,"Islands: balancing development and sustainability?"," ABSENCE GIFT"
22,"Islands: balancing development and sustainability?"," NAT RESOUR FORUM"
22,"Islands: balancing development and sustainability?"," SUSTAIN DEV"
22,"Islands: balancing development and sustainability?"," SUSTAIN DEV"
22,"Islands: balancing development and sustainability?"," INT J CLIM CHANG STR"
22,"Islands: balancing development and sustainability?"," TOURISM MANAGE"
22,"Islands: balancing development and sustainability?"," J TOUR CULT CHANGE"
22,"Islands: balancing development and sustainability?"," CLIMATE CHANGE TRADI"
22,"Islands: balancing development and sustainability?"," GLOBALIZATIONS"
22,"Islands: balancing development and sustainability?"," CONTEMP GEOGR LEIS T"
22,"Islands: balancing development and sustainability?"," ANNU REV ENV RESOUR"
22,"Islands: balancing development and sustainability?"," J PEASANT STUD"
22,"Islands: balancing development and sustainability?"," SEEING STATE"
22,"Islands: balancing development and sustainability?"," INFLUENCES GEOGRAPHI"
22,"Islands: balancing development and sustainability?"," BMC Ecology"
22,"Islands: balancing development and sustainability?"," GLOBAL ENVIRON CHANG"
22,"Islands: balancing development and sustainability?"," J ENVIRON DEV"
22,"Islands: balancing development and sustainability?"," VILLAGE EDGE CHANGIN"
22,"Islands: balancing development and sustainability?"," SUSTAIN DEV"
22,"Islands: balancing development and sustainability?"," AUST GEOGR"
22,"Islands: balancing development and sustainability?"," EMPOWERING THE PAST"
22,"Islands: balancing development and sustainability?"," OCEAN COAST MANAGE"
22,"Islands: balancing development and sustainability?"," ENTANGLED OBJECTS"
22,"Islands: balancing development and sustainability?"," J SUSTAIN TOUR"
22,"Islands: balancing development and sustainability?"," COASTAL RESOURCES MA"
22,"Islands: balancing development and sustainability?"," Journal of Sport & Tourism"
22,"Islands: balancing development and sustainability?"," TOUR PLAN DEV"
22,"Islands: balancing development and sustainability?"," MILL DEV GOALS"
22,"Islands: balancing development and sustainability?"," UNFOLDING WEBS DYNAM"
22,"Islands: balancing development and sustainability?"," ENVIRON POLIT"
22,"Islands: balancing development and sustainability?"," ENVIRON HAZARDS-UK"
22,"Islands: balancing development and sustainability?"," ENVIRON PLANN A"
22,"Islands: balancing development and sustainability?"," ANN TOURISM RES"
22,"Islands: balancing development and sustainability?"," ENVIRON CONSERV"
22,"Islands: balancing development and sustainability?"," OUR COMMON FUTURE"
22,"Islands: balancing development and sustainability?"," TOUR RECREAT RES"
22,"Islands: balancing development and sustainability?"," SINGAPORE J TROP GEO"
22,"Islands: balancing development and sustainability?"," DEV PRACT"
22,"Islands: balancing development and sustainability?"," AREA"
22,"Islands: balancing development and sustainability?"," ENVIRON PLANN C"
23,"Towards a framework to support coastal change governance in small islands"," OCEAN COAST MANAGE"
23,"Towards a framework to support coastal change governance in small islands"," SCIENCE"
23,"Towards a framework to support coastal change governance in small islands"," Sustainability: Science"
23,"Towards a framework to support coastal change governance in small islands"," CORAL REEFS"
23,"Towards a framework to support coastal change governance in small islands"," ENVIRON CONSERV"
23,"Towards a framework to support coastal change governance in small islands"," CONSERV BIOL"
23,"Towards a framework to support coastal change governance in small islands"," THESIS"
23,"Towards a framework to support coastal change governance in small islands"," ASIA PACIFIC VIEWPOI"
23,"Towards a framework to support coastal change governance in small islands"," ROUND TABLE"
23,"Towards a framework to support coastal change governance in small islands"," MAR POLLUT BULL"
23,"Towards a framework to support coastal change governance in small islands"," MAR POLICY"
23,"Towards a framework to support coastal change governance in small islands"," SOC NATUR RESOUR"
23,"Towards a framework to support coastal change governance in small islands"," J ROY SOC NEW ZEAL"
23,"Towards a framework to support coastal change governance in small islands"," ASIA PACIFIC VIEWPOI"
23,"Towards a framework to support coastal change governance in small islands"," J COASTAL RES"
23,"Towards a framework to support coastal change governance in small islands"," POPULATION TECHNOLOG"
23,"Towards a framework to support coastal change governance in small islands"," OXF DEV STUD"
23,"Towards a framework to support coastal change governance in small islands"," GLOBAL ENVIRON CHANG"
23,"Towards a framework to support coastal change governance in small islands"," 201447 WORLDFISH"
23,"Towards a framework to support coastal change governance in small islands"," STUDIES SOC NATURE I"
23,"Towards a framework to support coastal change governance in small islands"," NAT RESOUR FORUM"
23,"Towards a framework to support coastal change governance in small islands"," SPC TRADITIONAL MARI"
23,"Towards a framework to support coastal change governance in small islands"," NAT CLIM CHANGE"
23,"Towards a framework to support coastal change governance in small islands"," INT J URBAN REGIONAL"
23,"Towards a framework to support coastal change governance in small islands"," ISLANDS RISK ENV EC"
23,"Towards a framework to support coastal change governance in small islands"," J ETHN MIGR STUD"
23,"Towards a framework to support coastal change governance in small islands"," J POLITICAL ECOLOGY"
23,"Towards a framework to support coastal change governance in small islands"," DEEP-SEA RES PT II"
23,"Towards a framework to support coastal change governance in small islands"," J APPL PSYCHOL"
23,"Towards a framework to support coastal change governance in small islands"," UNDERSTANDING I DYN"
23,"Towards a framework to support coastal change governance in small islands"," ENVIRONMENTAL UNCERTAINTY AND LOCAL KNOWLEDGE: SOUTHEAST ASIA AS A LABORATORY OF GLOBAL ECOLOGICAL CHANGE"
23,"Towards a framework to support coastal change governance in small islands"," MARINE PROTECTED ARE"
23,"Towards a framework to support coastal change governance in small islands"," WORLDFISH CTR Q"
23,"Towards a framework to support coastal change governance in small islands"," ECOL SOC"
23,"Towards a framework to support coastal change governance in small islands"," REG ENVIRON CHANGE"
23,"Towards a framework to support coastal change governance in small islands"," COAST MANAGE"
23,"Towards a framework to support coastal change governance in small islands"," ENVIRON CONSERV"
23,"Towards a framework to support coastal change governance in small islands"," WE TIKOPIA SOCIOLOGI"
23,"Towards a framework to support coastal change governance in small islands"," FISH FISH"
23,"Towards a framework to support coastal change governance in small islands"," SUSTAIN SCI"
23,"Towards a framework to support coastal change governance in small islands"," MAR POLICY"
23,"Towards a framework to support coastal change governance in small islands"," HUM ECOL REV"
23,"Towards a framework to support coastal change governance in small islands"," HUMAN NATURE INTERAC"
23,"Towards a framework to support coastal change governance in small islands"," OCEAN COAST MANAGE"
23,"Towards a framework to support coastal change governance in small islands"," CURR OPIN ENV SUST"
23,"Towards a framework to support coastal change governance in small islands"," MAR POLICY"
23,"Towards a framework to support coastal change governance in small islands"," ECOL SOC"
23,"Towards a framework to support coastal change governance in small islands"," OCEANOGRAPHY"
23,"Towards a framework to support coastal change governance in small islands"," THESIS"
23,"Towards a framework to support coastal change governance in small islands"," SPC TRAD MAR RESOUR"
23,"Towards a framework to support coastal change governance in small islands"," Conservation and Society"
23,"Towards a framework to support coastal change governance in small islands"," CONTEMP PACIFIC"
23,"Towards a framework to support coastal change governance in small islands"," SUSTAIN SCI"
23,"Towards a framework to support coastal change governance in small islands"," SCIENCE"
23,"Towards a framework to support coastal change governance in small islands"," PANARCHY"
23,"Towards a framework to support coastal change governance in small islands"," ECOL SOC"
23,"Towards a framework to support coastal change governance in small islands"," POPULATION DYNAMICS"
23,"Towards a framework to support coastal change governance in small islands"," WORDS LAGOON FISHING"
23,"Towards a framework to support coastal change governance in small islands"," ANNU REV ECOL SYST"
23,"Towards a framework to support coastal change governance in small islands"," ECOL SOC"
23,"Towards a framework to support coastal change governance in small islands"," REBUILDING SUSTAINAB"
23,"Towards a framework to support coastal change governance in small islands"," AUSTR PLANNER"
23,"Towards a framework to support coastal change governance in small islands"," EARTHS FUTURE"
23,"Towards a framework to support coastal change governance in small islands"," SMALL WORLDS GLOBAL"
23,"Towards a framework to support coastal change governance in small islands"," CONSERV GENET"
23,"Towards a framework to support coastal change governance in small islands"," J TRANSDISCIPLINARY"
23,"Towards a framework to support coastal change governance in small islands"," MAR POLICY"
23,"Towards a framework to support coastal change governance in small islands"," SUSTAIN SCI"
23,"Towards a framework to support coastal change governance in small islands"," CONSERV SOC"
23,"Towards a framework to support coastal change governance in small islands"," ECOL SOC"
23,"Towards a framework to support coastal change governance in small islands"," WILD PROFUSION BIODI"
23,"Towards a framework to support coastal change governance in small islands"," ENVIRON SCI POLICY"
23,"Towards a framework to support coastal change governance in small islands"," ECOL SOC"
23,"Towards a framework to support coastal change governance in small islands"," LIVING HIST CULTURE"
23,"Towards a framework to support coastal change governance in small islands"," THESIS"
23,"Towards a framework to support coastal change governance in small islands"," MAR POLICY"
23,"Towards a framework to support coastal change governance in small islands"," PACIFIC VOICES EQUIT"
23,"Towards a framework to support coastal change governance in small islands"," OCEANIC ISLANDS"
23,"Towards a framework to support coastal change governance in small islands"," GEOGR RES-AUST"
23,"Towards a framework to support coastal change governance in small islands"," CLIMATE CHANGE 2014: IMPACTS"
23,"Towards a framework to support coastal change governance in small islands"," J PLACE MANAG DEV"
23,"Towards a framework to support coastal change governance in small islands"," ANAL GOVERNANCE RESP"
23,"Towards a framework to support coastal change governance in small islands"," P NATL ACAD SCI USA"
23,"Towards a framework to support coastal change governance in small islands"," SCIENCE"
23,"Towards a framework to support coastal change governance in small islands"," BIJDR TAAL-LAND-V"
23,"Towards a framework to support coastal change governance in small islands"," GLOBAL CHANGE BIOL"
23,"Towards a framework to support coastal change governance in small islands"," FISHERIES MANAG ECOL"
23,"Towards a framework to support coastal change governance in small islands"," FISH RES"
23,"Towards a framework to support coastal change governance in small islands"," ENVIRON CONSERV"
23,"Towards a framework to support coastal change governance in small islands"," ISL STUD J"
23,"Towards a framework to support coastal change governance in small islands"," PLOS ONE"
23,"Towards a framework to support coastal change governance in small islands"," ECOL ECON"
23,"Towards a framework to support coastal change governance in small islands"," INT MIGR REV"
23,"Towards a framework to support coastal change governance in small islands"," OUR SEA ISLANDS OUR"
23,"Towards a framework to support coastal change governance in small islands"," ENVIRON CONSERV"
23,"Towards a framework to support coastal change governance in small islands"," J INDONES SOC SCI HU"
23,"Towards a framework to support coastal change governance in small islands"," INT J ISLAND AFFAIRS"
23,"Towards a framework to support coastal change governance in small islands"," REV TRADE LIVE CORAL"
23,"Towards a framework to support coastal change governance in small islands"," NATURE"
23,"Towards a framework to support coastal change governance in small islands"," FOLK MANAGEMENT WORL"
23,"Towards a framework to support coastal change governance in small islands"," CURR SCI INDIA"
23,"Towards a framework to support coastal change governance in small islands"," OCEAN COAST MANAGE"
23,"Towards a framework to support coastal change governance in small islands"," STAT REP NEARSH REEF"
23,"Towards a framework to support coastal change governance in small islands"," OCEAN COAST MANAGE"
23,"Towards a framework to support coastal change governance in small islands"," CORAL REEFS"
23,"Towards a framework to support coastal change governance in small islands"," TRACKING KEY TRENDS"
23,"Towards a framework to support coastal change governance in small islands"," ECOLOGY INDONESIAN 2"
23,"Towards a framework to support coastal change governance in small islands"," ECOLOGY INDONESIAN 2"
23,"Towards a framework to support coastal change governance in small islands"," CONSERV LETT"
23,"Towards a framework to support coastal change governance in small islands"," VALUING ENV SMALL IS"
23,"Towards a framework to support coastal change governance in small islands"," EU US C SER SUST OC"
23,"Towards a framework to support coastal change governance in small islands"," P NATL ACAD SCI USA"
23,"Towards a framework to support coastal change governance in small islands"," Development (London)"
23,"Towards a framework to support coastal change governance in small islands"," ENV GOVERNANCE SUSTA"""
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," IN CONS PRIV"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," Journal of Sustainable Tourism"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," GOVERNANCE PROTECTED"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," BIOSCIENCE"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas",NA
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," ORYX"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," NBSAP TRAIN MOD VERS"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," 2 M AD HOC OP WORK G"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas",NA
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," BIOL DIV CHIL WINT R"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," SELLING FOREST ENVIRONMENTAL SERVICES"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," INF FIN CONS DIAGN C"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," BEST PRACTICE PROTEC"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," J ENVIRON MANAGE"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," CONS NAT 2012 2020 S"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," GUIDELINES APPL PROT"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," PLOS ONE"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," Pacific Conservation Biology"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," BIOL CONSERV"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," EV AMB ESTR AP DIS S"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," ECOL LETT"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," 46 U LEEDS SUST RES"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," IUCN RES REC OTH DEC"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," J ENVIRON MANAGE"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," BIOL CONSERV"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," LANDSCAPE ECOL"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," P NATL ACAD SCI USA"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," PLOS ONE"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," PROTECTED PLANET REP"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," BIOSCIENCE"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas",NA
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," ECOL ECON"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," NATURE"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," SIST INF TERR CUB AR"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," AR PROT CHIL"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," NATURE"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," LANDSCAPE URBAN PLAN"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," DIR NAT RES SYST PAR"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," FUTURES PRIVATELY PR"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," GLOBAL 200 REPRESENT"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," ANN MO BOT GARD"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," PRIVATE PROTECTED AR"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," NAT AREA J"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," ENVIRON CONSERV"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," GAP ANAL B"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," GLOB BIOD OUTL 4"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," WILDLIFE MONOGR"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," DIAGNOSTICO CARACTER"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," PLANT ECOL DIVERS"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," FUTURES PRIVATELY PR"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," BUILDING NATURES SAF"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," CONSERV SOC"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," CONSERV BIOL"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," TERR EC WORLD TEOW V"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," PROT PLAN"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas",NA
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," GLOB 200"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas"," LIV PLAN REP 2014 SP"
24,"Creating an integrated protected area network in Chile: A GIS assessment of ecoregion representation and the role of private protected areas",NA
25,"Correlates of long-term land-cover change and protected area performance at priority conservation sites in Africa"," P NATL ACAD SCI USA"
25,"Correlates of long-term land-cover change and protected area performance at priority conservation sites in Africa"," P NATL ACAD SCI USA"
25,"Correlates of long-term land-cover change and protected area performance at priority conservation sites in Africa"," R LANG ENV STAT COMP"
25,"Correlates of long-term land-cover change and protected area performance at priority conservation sites in Africa"," MUMIN MULTIMODEL INF"
25,"Correlates of long-term land-cover change and protected area performance at priority conservation sites in Africa"," ECOL INFORM"
25,"Correlates of long-term land-cover change and protected area performance at priority conservation sites in Africa"," CONSERV LETT"
