"uid1","article","citedjournal"
34,"Spatial imaginaries of adaptation governance: A public perspective"," LANDSCAPE URBAN PLAN"
34,"Spatial imaginaries of adaptation governance: A public perspective"," POLAR RES"
34,"Spatial imaginaries of adaptation governance: A public perspective"," ECOLOGY SOC"
34,"Spatial imaginaries of adaptation governance: A public perspective"," MODERN GOVERNANCE NE"
34,"Spatial imaginaries of adaptation governance: A public perspective"," URBAN STUD"
34,"Spatial imaginaries of adaptation governance: A public perspective"," RISK SOCIAL THEORY E"
34,"Spatial imaginaries of adaptation governance: A public perspective"," CONTESTING NEOLIBERA"
34,"Spatial imaginaries of adaptation governance: A public perspective"," ECOPSYCHOLOGY"
34,"Spatial imaginaries of adaptation governance: A public perspective"," BUSINESS GLOBAL ENV"
34,"Spatial imaginaries of adaptation governance: A public perspective"," AUST GEOGR"
34,"Spatial imaginaries of adaptation governance: A public perspective"," LIMP LEAP LEARN DEV"
34,"Spatial imaginaries of adaptation governance: A public perspective"," J ENVIRON PLANN MAN"
34,"Spatial imaginaries of adaptation governance: A public perspective"," GLOBALISATIONS"
34,"Spatial imaginaries of adaptation governance: A public perspective"," PROG HUM GEOG"
34,"Spatial imaginaries of adaptation governance: A public perspective"," MITIG ADAPT STRAT GL"
34,"Spatial imaginaries of adaptation governance: A public perspective"," J ENVIRON MANAGE"
34,"Spatial imaginaries of adaptation governance: A public perspective"," CLIMATE CHANGE NONST"
34,"Spatial imaginaries of adaptation governance: A public perspective"," LOCAL ENVIRON"
34,"Spatial imaginaries of adaptation governance: A public perspective"," REG ENVIRON CHANGE"
34,"Spatial imaginaries of adaptation governance: A public perspective"," ECOL SOC"
34,"Spatial imaginaries of adaptation governance: A public perspective"," 4 DEGREES GLOBAL WAR"
34,"Spatial imaginaries of adaptation governance: A public perspective"," APPLIED STUDIES IN CLIMATE ADAPTATION"
34,"Spatial imaginaries of adaptation governance: A public perspective"," ADAPTATION TO CLIMATE CHANGE: FROM RESILIENCE TO TRANSFORMATION"
34,"Spatial imaginaries of adaptation governance: A public perspective"," DEBATING GOVERNANCE"
34,"Spatial imaginaries of adaptation governance: A public perspective"," ASS LOC GOV REV RAIS"
34,"Spatial imaginaries of adaptation governance: A public perspective"," BARR EFF CLIM CHANG"
34,"Spatial imaginaries of adaptation governance: A public perspective"," POLIT STUD-LONDON"
34,"Spatial imaginaries of adaptation governance: A public perspective"," ENVIRON URBAN"
34,"Spatial imaginaries of adaptation governance: A public perspective"," ETHICS INT AFF"
34,"Spatial imaginaries of adaptation governance: A public perspective"," ROL RESP CLIM CHANG"
34,"Spatial imaginaries of adaptation governance: A public perspective"," ENVIRON PLANN D"
34,"Spatial imaginaries of adaptation governance: A public perspective"," INT SOC SCI J"
34,"Spatial imaginaries of adaptation governance: A public perspective"," GOVERNING THE CLIMATE: NEW APPROACHES TO RATIONALITY"
34,"Spatial imaginaries of adaptation governance: A public perspective"," CLIM RISK MANAG"
34,"Spatial imaginaries of adaptation governance: A public perspective"," GEOGR RES-AUST"
34,"Spatial imaginaries of adaptation governance: A public perspective"," ECOL SOC"
34,"Spatial imaginaries of adaptation governance: A public perspective"," ISS OPT PAP MAIN REP"
34,"Spatial imaginaries of adaptation governance: A public perspective"," ENVIRON SCI POLICY"
34,"Spatial imaginaries of adaptation governance: A public perspective"," J ENVIRON MANAGE"
34,"Spatial imaginaries of adaptation governance: A public perspective"," COAST MANAGE"
34,"Spatial imaginaries of adaptation governance: A public perspective"," GLOBAL ENVIRON CHANG"
34,"Spatial imaginaries of adaptation governance: A public perspective"," EUR J POLIT RES"
34,"Spatial imaginaries of adaptation governance: A public perspective"," ADAPTIVE CHALLENGE C"
34,"Spatial imaginaries of adaptation governance: A public perspective"," CLIMATIC CHANGE"
34,"Spatial imaginaries of adaptation governance: A public perspective"," GEOGR COMPASS"
34,"Spatial imaginaries of adaptation governance: A public perspective"," CLIM POLICY"
34,"Spatial imaginaries of adaptation governance: A public perspective"," WIRES CLIM CHANGE"
34,"Spatial imaginaries of adaptation governance: A public perspective"," PUBLIC UNDERST SCI"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," ENERG POLICY"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," FREE MARKET ENV"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," EURACTIVE       0503"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," J KIRSEHIR ED FACULT"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," NUKL EN RAP"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," ULUSLAR ILISKILER"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," ECOL ECON"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," IGNITING REVOLUTION"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," PUBLIC UNDERST SCI"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," SUSTAIN MATER TECHNO"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," AKPN NUKL MAC HAYIR"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," GLOBAL ENVIRON CHANG"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," STEADY STATE EC"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," EC ENV STUDIES"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," TURK MOD TRANS NUCL"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," ENERG POLICY"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," PROG NUCL ENERG"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," VARIETIES NARRATIVE"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," NUKL EN SURD KALKNM"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," POLITICS ENV DISCOUR"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," J ENVIRON POL PLAN"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," LOCAL ENVIRON"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," SOCIOLOGY"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," RADIANCE FRANCE NUCL"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," VARIETIES NARRATIVE"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," NUCL POLITICS ENERGY"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," SPRU WORKING PAPER S"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," HUMAN GEOGRAPHY"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," ENVIRON PLANN C"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," CLIMATE CHANGE POLIC"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," ENVIRON PLANN C"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," RENEW SUST ENERG REV"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," ENERG POLICY"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," NUKL EN NUKL SANTR K"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," GLOBAL ENERGY CHALLE"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," PRACTICE QUALITATIVE"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," TIME"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," ENVIRON PLANN C"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," INT J NUCL GOVERNANC"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," QUALITATIVE ORG RES"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," NUKL SANTR ULK KUR N"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," CLIMATIC CHANGE"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," HACET U EGITIM FAK"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," SUSTAINABILITY-BASEL"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," GLOBAL ENVIRON CHANG"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," GLOBAL ENVIRON CHANG"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," CSS0204 U MICH"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," NEW LITERARY HIST"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," GLOBAL ENVIRON CHANG"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," ENERG POLICY"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," CONVERSATION"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," INTERPRETING QUALITA"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," NATL POLITICS NUCL P"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," ENERGY RES SOC SCI"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," TAF Preventive Medicine Bulletin"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," DVPW C KIEL GERM 22"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," THEOR CULT SOC"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," HURRIYET DAILY NEWS"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," WHY"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," TMMOB NUKL EN RAP"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," ENERG POLICY"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," ENVIRON SCI POLICY"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," RENEW SUST ENERG REV"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," DISCOURSE SOC"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," NUCL POW TURK"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," NUCL REN"
35,"Contending narratives on the sustainability of nuclear energy in Turkey"," AMST C EARTH SYST GO"""
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," RENEWABLE ENERGY FOC"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," ENERG POLICY"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," ENERG POLICY"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," PHAS OUT COAL POLL"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," MOTHER EARTH RENEWAB"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," SCI TOTAL ENVIRON"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," CANADIAN BROADC 0602"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," ENERG POLICY"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," J ENVIRON POL PLAN"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," J ENVIRON PLANN MAN"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," W VA L REV"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," WIND ENERGY"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," ENERG POLICY"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," NAT ENERGY"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," TORONTO STAR"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," ENERG POLICY"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," ENERG POLICY"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," RENEW SUST ENERG REV"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," DISCOVERY GROUNDED T"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," CLIN TRANSPLANT"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," ORANGEVILLE BANNER"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," WIND TURB NOIS HLTH"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," RENEWABLE ENERGY LAW"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," ENERG POLICY"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," LARG REN PROC"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," International Journal of Energy Technology and Policy"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," B SCI TECHNOL SOC"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," APPL ENERG"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," ENERG POLICY"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," ECOLOGICAL COMMUNICA"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," ENERG POLICY"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," RENEW ENERGY LAW POL"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," LONDON FREE PRE 1112"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," SARNIA OBSERVER 1103"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," RENEW SUST ENERG REV"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," GREEN HIST ACT WILL"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," GREEN EN ACT"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," FEED TAR PROGR 2 YEA"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," GREEN EN ACT ONT EX"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," ONT ATTR CLEAN EN MA"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," NEW REP ONT CHIEF ME"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," ACH BAL"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," ANN ASSOC AM GEOGR"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," OCCUP ENVIRON MED"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," ONT FEED TAR 2011 RE"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," ENERG POLICY"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," RES POLICY"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," REV POLICY RES"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," RENEW SUST ENERG REV"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," RENEW SUST ENERG REV"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," ESSENTIAL ETHNOGRAPH"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," RENEW SUST ENERG REV"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," RENEW SUST ENERG REV"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," LOCAL ENVIRON"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," ENERG POLICY"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," TECHNOL FORECAST SOC"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," ENVIRON COMMUN"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," AM J POLIT SCI"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," ENERG POLICY"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," ONT WIND TURB OPP TH"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," TORONTO STAR"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," NEW LAW WILL KEEP NI"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," ONT PROM NEW JOBS TR"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," RENEW SUST ENERG REV"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," WORLD"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," ENVIRON PLANN A"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," LAND USE POLICY"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," ENERG POLICY"
36,"Understanding developer perspectives and experiences of wind energy development in Ontario"," SARNIA THIS WEE 0610"""
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," JOURNALISM QUART"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," ENVIRON PLAN C-POLIT"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," ENVIRON PLANN C"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," J POLIT"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," AGENDAS INSTABILITY"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," CROSS COUNTRY COMP S"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," JOURNALISM QUART"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," J FINANC"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," TIME SERIES ANAL FOR"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," J AM STAT ASSOC"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," ROY STAT SOC C-APP"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," HUMAN DEV REPORT 200"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," CLIMATIC CHANGE"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," AREA"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," MASS COMMUNICATION S"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," ENVIRON PLANN C"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," SOC PROBL"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," ENVIRONMENT"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," RISK ANAL"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," CRITICAL DISCOURSE S"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," TECHNOMETRICS"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," PRESS FOREIGN POLICY"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," ENVIRON PLANN C"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," ENVIRON PLANN C"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," ENVIRON PLANN C"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," INT J FORECASTING"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," AGENDA SETTING"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," PUBLIC OPIN QUART"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," PUBLIC INTEREST"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," CANNIBALS FORKS TRIP"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," APPL ECONOMETRIC TIM"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," GLOBAL ENVIRON CHANG"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," J ROY STAT SOC B"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," GLOBAL ENVIRON CHANG"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," J FORECASTING"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," GLOBAL ENVIRON CHANG"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," SEASONAL ANAL EC TIM"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," AM J SOCIOL"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," SUSTAIN DEV"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," CAN J POLIT SCI"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," J ECONOMETRICS"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," FORECASTING PRINCIPL"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," FAIRNESS FUTURITY ES"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," GLOBAL ENVIRON CHANG"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," AGENDAS ALTERNATIVES"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," ASA PRES S"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," J COMMUN"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," GLOBAL ENVIRON CHANG"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," POLIT RES QUART"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," ESSAY PRINCIPLE POPU"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," SETTING AGENDA MASS"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," EMERGENCE AM POLITIC"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," EC HUM WELL BEING CU"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," WAR PRESIDENTS PUBLI"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," J MONETARY ECON"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," PUBLIC OPIN QUART"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," VIRTUOUS CIRCLE POLI"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," J ECONOMETRICS"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," 2718 U WISC MATH RES"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," SEASONAL ANAL EC TIM"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," SUSTAIN DEV"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," RISK ANAL"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," ECOL ECON"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," MEDIA WAR CONFL"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," GLOBAL ENVIRON CHANG"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," LANCET"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," INT COMMUN GAZ"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," ENVIRON COMMUN"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," GLOBAL ENVIRON CHANG"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," MEDIA PUBLIC POLICY"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," TIME SERIES ANAL ITS"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," MEDIA CULT SOC"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," RISK ANAL"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," DAILY GLOBE ENV CHAN"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," J FORECASTING"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," ANAL FINANCIAL TIME"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," INT J SOC RES METHOD"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," MEDIA WAR CONFL"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," OUR COMMON FUTURE WO"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," QUESTIONING MEDIA CR"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," SAGE SOURCEBOOK ADV"
37,"Trends and patterns in sustainability-related media coverage: A classification of issue-level attention"," ENVIRON PLANN C"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," URBAN STUD"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," AEDES"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," GUARDIAN"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," ENVIRON PLANN C"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," URBAN STUD"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," CITIES"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," TOWN PLAN REV"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," COMMUNITARIAN IDEOLO"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," CULTURE PRIVILEGE CA"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," GEOJOURNAL"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," REG STUD"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," INT J URBAN REGIONAL"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," ETHNICITIES"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," GEN HOUS SURV"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," CONTOURS CULTURE SPA"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," AM J SOCIOL"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," ENVIRON PLANN B"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," URBAN AFF REV"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," ENVIRON PLANN D"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," EUR PLAN STUD"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," METROPOLITAN GOVERNA"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," SCAND HOUS PLAN RES"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," HOUS FIG 2015"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," LANDSCAPE URBAN PLAN"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," GEOJOURNAL"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," URBAN STUD"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," MEANINGS MULTIETHNIC"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," SPACE CULT"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," TOWN PLANN REV"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," AM J SOCIOL"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," URBAN STUD"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," SOCIOL REV"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," GEOFORUM"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," ASIA PAC VIEWP"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," NETWORKED: THE NEW SOCIAL OPERATING SYSTEM"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," ROOTS STATE NEIGHBOR"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," SOCIOL INQ"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," SOCIOLOGY"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," EUROPEAN POLICY ANAL"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," POLIT RES QUART"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," YB STAT"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," BRIT J SOCIOL"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," COMMUNITY DEV J"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," TRANSNATIONAL URBANI"
